"Date Heure, GMT+01:00",Débit d'eau échangé (m/s) - pour les meilleurs paramètres,Débit d'eau échangé (m/s) - quantile 0.05,Débit d'eau échangé (m/s) - quantile 0.5,Débit d'eau échangé (m/s) - quantile 0.95
16/06/30 14:15:00,-2.5574662387839453e-09,-7.976842297807707e-09,-3.803282133674202e-09,-2.548280031433592e-09
16/06/30 14:30:00,-2.495250450706976e-09,-7.894142228792589e-09,-3.7261007612698904e-09,-2.4892048422486823e-09
16/06/30 14:45:00,-2.447085201140453e-09,-7.833288684366835e-09,-3.66695385167759e-09,-2.4434432255304728e-09
16/06/30 15:00:00,-2.4114032992628154e-09,-7.791210343555122e-09,-3.623243038930468e-09,-2.4096789008609676e-09
16/06/30 15:15:00,-2.388204967118668e-09,-7.767742893349805e-09,-3.5955036725709988e-09,-2.3877091415158702e-09
16/06/30 15:30:00,-2.3804722637521536e-09,-7.768067078472995e-09,-3.5868685799300692e-09,-2.380622143860478e-09
16/06/30 15:45:00,-2.3894684009206912e-09,-7.7929902531082e-09,-3.5996301495089256e-09,-2.389430209248644e-09
16/06/30 16:00:00,-2.417265942966651e-09,-7.845912364246033e-09,-3.6357756805216468e-09,-2.416107536262757e-09
16/06/30 16:15:00,-2.463055981394291e-09,-7.925539335928988e-09,-3.694845984725248e-09,-2.459945802613106e-09
16/06/30 16:30:00,-2.522138053961953e-09,-8.024747089052653e-09,-3.770269874081578e-09,-2.516540531516398e-09
16/06/30 16:45:00,-2.5906210510129313e-09,-8.137065243829511e-09,-3.857767438830706e-09,-2.582044578147702e-09
16/06/30 17:00:00,-2.664208409441926e-09,-8.25634316470314e-09,-3.95137833564263e-09,-2.652408293002395e-09
16/06/30 17:15:00,-2.739969140463927e-09,-8.378046700840969e-09,-4.047969515141858e-09,-2.712954083605723e-09
16/06/30 17:30:00,-2.821390232554677e-09,-8.50768255844514e-09,-4.1515915150114324e-09,-2.765719431252478e-09
16/06/30 17:45:00,-2.9087248165637902e-09,-8.645247184801974e-09,-4.26254898044931e-09,-2.8221383008286693e-09
16/06/30 18:00:00,-2.9991931160822105e-09,-8.787345073812958e-09,-4.37755698357023e-09,-2.9046254290676643e-09
16/06/30 18:15:00,-3.0898630321019027e-09,-8.928956241049946e-09,-4.492717753379338e-09,-2.987314839941746e-09
16/06/30 18:30:00,-3.1730027494347723e-09,-9.058267913530926e-09,-4.598402547628666e-09,-3.063188147578444e-09
16/06/30 18:45:00,-3.2416371809063094e-09,-9.165406211764093e-09,-4.6855945790014175e-09,-3.1258269306277953e-09
16/06/30 19:00:00,-3.295463235630791e-09,-9.249726318216744e-09,-4.743404335982859e-09,-3.1751321571960034e-09
16/06/30 19:15:00,-3.331144915463824e-09,-9.306208248460734e-09,-4.771334438657959e-09,-3.2078695255677303e-09
16/06/30 19:30:00,-3.340646648197776e-09,-9.322715932569281e-09,-4.7796713253944745e-09,-3.2167255525905603e-09
16/06/30 19:45:00,-3.3205314053930124e-09,-9.294232050649498e-09,-4.765665195805013e-09,-3.198715070595881e-09
16/06/30 20:00:00,-3.2675646632895905e-09,-9.216224228225656e-09,-4.723650359750309e-09,-3.1509521658534823e-09
16/06/30 20:15:00,-3.1831615121546974e-09,-9.090959096624829e-09,-4.6185002489096405e-09,-3.074482002318746e-09
16/06/30 20:30:00,-3.0814226725794924e-09,-8.93996077167003e-09,-4.491724325816904e-09,-2.9823397085237957e-09
16/06/30 20:45:00,-2.9739224416402976e-09,-8.781032789784149e-09,-4.3578411990097266e-09,-2.8850228872556727e-09
16/06/30 21:00:00,-2.8659672413056114e-09,-8.62307469873258e-09,-4.223499772137984e-09,-2.812169830335165e-09
16/06/30 21:15:00,-2.765087936396071e-09,-8.476123802836355e-09,-4.097717276607682e-09,-2.7506361632845255e-09
16/06/30 21:30:00,-2.6755295756686337e-09,-8.347621260895721e-09,-3.986530217048312e-09,-2.666886045332717e-09
16/06/30 21:45:00,-2.6001225617022783e-09,-8.240805371428905e-09,-3.892995703580482e-09,-2.595307524444479e-09
16/06/30 22:00:00,-2.545184951685542e-09,-8.166358256289641e-09,-3.825137095958553e-09,-2.543167454405193e-09
16/06/30 22:15:00,-2.512029917411951e-09,-8.124927397545889e-09,-3.784788926708416e-09,-2.5118831459280955e-09
16/06/30 22:30:00,-2.4926729569330064e-09,-8.105183191275955e-09,-3.761710942740137e-09,-2.4936597231572932e-09
16/06/30 22:45:00,-2.481351568661694e-09,-8.096929349221682e-09,-3.748414467708017e-09,-2.4831303679917482e-09
16/06/30 23:00:00,-2.474174864985912e-09,-8.095148551490183e-09,-3.7406961972408226e-09,-2.476499005865662e-09
16/06/30 23:15:00,-2.467604787170785e-09,-8.093044456813914e-09,-3.733436670927404e-09,-2.470474935734046e-09
16/06/30 23:30:00,-2.462247294943154e-09,-8.093367753758685e-09,-3.7277056996742886e-09,-2.465564863385339e-09
16/06/30 23:45:00,-2.458962145013288e-09,-8.095471848434954e-09,-3.7246485895536807e-09,-2.462679393744338e-09
16/07/01 00:00:00,-2.455171621562613e-09,-8.09628186715372e-09,-3.7206748793039424e-09,-2.4591864100642624e-09
16/07/01 00:15:00,-2.450521785490878e-09,-8.095148551490183e-09,-3.7161664856455445e-09,-2.455035508219794e-09
16/07/01 00:30:00,-2.44814635230739e-09,-8.097090109515648e-09,-3.714103247176581e-09,-2.4530106834674825e-09
16/07/01 00:45:00,-2.4500166340146734e-09,-8.104535709207994e-09,-3.717465446584356e-09,-2.454934477924553e-09
16/07/01 01:00:00,-2.4573447721110142e-09,-8.120072614303808e-09,-3.727858466362477e-09,-2.462173132045109e-09
16/07/01 01:15:00,-2.471597371211942e-09,-8.145157437411399e-09,-3.746733590048734e-09,-2.4758408656566644e-09
16/07/01 01:30:00,-2.492066553116956e-09,-8.17930612129203e-09,-3.7736320734893525e-09,-2.4956339217396817e-09
16/07/01 01:45:00,-2.5179431872857094e-09,-8.220899516686586e-09,-3.807179460579846e-09,-2.520488928681175e-09
16/07/01 02:00:00,-2.5495818789522673e-09,-8.270746754135416e-09,-3.848062313238643e-09,-2.550861744055055e-09
16/07/01 02:15:00,-2.5858701846459553e-09,-8.327391221030211e-09,-3.89460019789567e-09,-2.5856892182929414e-09
16/07/01 02:30:00,-2.6237252370719943e-09,-8.385492300533315e-09,-3.943201765110871e-09,-2.621934225288669e-09
16/07/01 02:45:00,-2.6604685121611737e-09,-8.441975118955725e-09,-3.990427543953956e-09,-2.6571667088859385e-09
16/07/01 03:00:00,-2.6948865361475782e-09,-8.494249748025595e-09,-4.034443890077455e-09,-2.690222267176523e-09
16/07/01 03:15:00,-2.7253628243073535e-09,-8.540050444594272e-09,-4.073645865076969e-09,-2.7192286200516946e-09
16/07/01 03:30:00,-2.7504816202394977e-09,-8.577598187287094e-09,-4.106199824605028e-09,-2.743526739124036e-09
16/07/01 03:45:00,-2.7702429239440107e-09,-8.60705284821961e-09,-4.131799791196045e-09,-2.7624591503183638e-09
16/07/01 04:00:00,-2.782827523972742e-09,-8.625017144936464e-09,-4.14845846563594e-09,-2.7747095732166827e-09
16/07/01 04:15:00,-2.7885387332560185e-09,-8.63246274462881e-09,-4.156252675358019e-09,-2.7802273816490697e-09
16/07/01 04:30:00,-2.7907625099743427e-09,-8.635050896543817e-09,-4.159844468887286e-09,-2.7825053372509956e-09
16/07/01 04:45:00,-2.7918745093558073e-09,-8.636022563734969e-09,-4.161907707356249e-09,-2.7837707694544633e-09
16/07/01 05:00:00,-2.7933906299182354e-09,-8.637640824815662e-09,-4.1645820125779665e-09,-2.7853401807220735e-09
16/07/01 05:15:00,-2.796726406018024e-09,-8.642496496236163e-09,-4.169396827791161e-09,-2.7887316900176984e-09
16/07/01 05:30:00,-2.8002642427082947e-09,-8.647998761546205e-09,-4.1745931156356164e-09,-2.792275299867697e-09
16/07/01 05:45:00,-2.8033977361729967e-09,-8.652531136021935e-09,-4.178948742605826e-09,-2.7953124259738615e-09
16/07/01 06:00:00,-2.807744259314404e-09,-8.659490013940285e-09,-4.185062074668622e-09,-2.7996658324980217e-09
16/07/01 06:15:00,-2.813505872722999e-09,-8.669037931952062e-09,-4.192780345135816e-09,-2.8052848932702545e-09
16/07/01 06:30:00,-2.8191160517110347e-09,-8.678101792725101e-09,-4.2002690214815175e-09,-2.810701227318191e-09
16/07/01 06:45:00,-2.8239173222033287e-09,-8.687003116847336e-09,-4.2068410976980886e-09,-2.815510269371657e-09
16/07/01 07:00:00,-2.826040068626412e-09,-8.691210418021456e-09,-4.209821380385392e-09,-2.8175859423384964e-09
16/07/01 07:15:00,-2.825130351880034e-09,-8.691372066493841e-09,-4.2091334861993346e-09,-2.8168771759595757e-09
16/07/01 07:30:00,-2.8272024721331945e-09,-8.696389386386727e-09,-4.212037385542544e-09,-2.818851374541964e-09
16/07/01 07:45:00,-2.835541801360364e-09,-8.710955512469809e-09,-4.222965088729325e-09,-2.8269508955958145e-09
16/07/01 08:00:00,-2.84898549196555e-09,-8.733775480607164e-09,-4.240235274011184e-09,-2.839960488998372e-09
16/07/01 08:15:00,-2.8675342100825674e-09,-8.764525105675602e-09,-4.2639247688214255e-09,-2.855592873274304e-09
16/07/01 08:30:00,-2.8870934531965986e-09,-8.796569694879963e-09,-4.288684074538196e-09,-2.8680144925630202e-09
16/07/01 08:45:00,-2.9030138293251184e-09,-8.823596964191438e-09,-4.309163248450432e-09,-2.8782438654673115e-09
16/07/01 09:00:00,-2.9178222060721737e-09,-8.848358490354258e-09,-4.3278856054485004e-09,-2.8877427116213994e-09
16/07/01 09:15:00,-2.9289917158337175e-09,-8.868102696624192e-09,-4.342023185444077e-09,-2.8950495334356674e-09
16/07/01 09:30:00,-2.926211939424661e-09,-8.866485323721918e-09,-4.338890136068585e-09,-2.893640438372813e-09
16/07/01 09:45:00,-2.9047320104780283e-09,-8.836382292543021e-09,-4.312067591882851e-09,-2.8807491947446806e-09
16/07/01 10:00:00,-2.8634907778268825e-09,-8.776177118363648e-09,-4.260333419381368e-09,-2.854387615158771e-09
16/07/01 10:15:00,-2.8036506449780063e-09,-8.687650598915297e-09,-4.1853680521342085e-09,-2.797337472770778e-09
16/07/01 10:30:00,-2.739210858138108e-09,-8.592325073664142e-09,-4.104671269544724e-09,-2.7359337018140195e-09
16/07/01 10:45:00,-2.682554622879252e-09,-8.509948301593795e-09,-4.033679612547303e-09,-2.6820217158274318e-09
16/07/01 11:00:00,-2.634389373312729e-09,-8.440356857875031e-09,-3.973616102825872e-09,-2.6362600991092222e-09
16/07/01 11:15:00,-2.6015378740140704e-09,-8.394555273127935e-09,-3.9327328060778655e-09,-2.6049760126767296e-09
16/07/01 11:30:00,-2.597848380858636e-09,-8.393584494115203e-09,-3.928606329139939e-09,-2.6015845033811047e-09
16/07/01 11:45:00,-2.6292341637201844e-09,-8.44634495678065e-09,-3.968648965013699e-09,-2.6316535617354475e-09
16/07/01 12:00:00,-2.7002440283752094e-09,-8.559310593625469e-09,-4.058362534919979e-09,-2.6993849377987544e-09
16/07/01 12:15:00,-2.808603349890859e-09,-8.729243106131435e-09,-4.195149116981156e-09,-2.802905685328483e-09
16/07/01 12:30:00,-2.9322262395936605e-09,-8.921672289829985e-09,-4.3509640335059885e-09,-2.906270557545554e-09
16/07/01 12:45:00,-3.0512499193946496e-09,-9.106172704775872e-09,-4.500588790534721e-09,-2.9809041901529554e-09
16/07/01 13:00:00,-3.160468775575964e-09,-9.275458623392296e-09,-4.638291972725028e-09,-3.0697555608583116e-09
16/07/01 13:15:00,-3.2485611978216866e-09,-9.41237576768117e-09,-4.749020732219833e-09,-3.14990744598731e-09
16/07/01 13:30:00,-3.2989504461511387e-09,-9.490384478283431e-09,-4.81229411875006e-09,-3.1956304269442626e-09
16/07/01 13:45:00,-3.304105655743683e-09,-9.499285802405666e-09,-4.818789367533327e-09,-3.200356868404697e-09
16/07/01 14:00:00,-3.2564961838232875e-09,-9.427589375832213e-09,-4.759031391188273e-09,-3.157022199218318e-09
16/07/01 14:15:00,-3.1572340297714163e-09,-9.27707688447299e-09,-4.634089556532217e-09,-3.0667204331535913e-09
16/07/01 14:30:00,-3.0318927368711e-09,-9.087884222935827e-09,-4.476976123157783e-09,-2.9718227878561265e-09
16/07/01 14:45:00,-2.9036708593110916e-09,-8.895131742292506e-09,-4.316194068820778e-09,-2.8927007456047704e-09
16/07/01 15:00:00,-2.777874819059889e-09,-8.706585674644884e-09,-4.1585455079484746e-09,-2.773899554497916e-09
16/07/01 15:15:00,-2.668302245822929e-09,-8.544096985474425e-09,-4.021376565077617e-09,-2.669619636463949e-09
16/07/01 15:30:00,-2.593956605068115e-09,-8.436148668522492e-09,-3.928835479172221e-09,-2.5988002860799497e-09
16/07/01 15:45:00,-2.5634805389529447e-09,-8.395526940319087e-09,-3.891237998487895e-09,-2.5699966599290747e-09
16/07/01 16:00:00,-2.586072245236437e-09,-8.436472853645682e-09,-3.920582081207158e-09,-2.591510783744866e-09
16/07/01 16:15:00,-2.6607716030468964e-09,-8.55752979589397e-09,-4.015186405581517e-09,-2.663038678463181e-09
16/07/01 16:30:00,-2.7563444859879382e-09,-8.70917560291673e-09,-4.135849440700667e-09,-2.7542079727993496e-09
16/07/01 16:45:00,-2.8462059376010984e-09,-8.851919197638836e-09,-4.2493288887612835e-09,-2.839960488998372e-09
16/07/01 17:00:00,-2.925554909438688e-09,-8.977508514362853e-09,-4.34935909510159e-09,-2.9156899117310786e-09
16/07/01 17:15:00,-2.9796336509235744e-09,-9.06441766090893e-09,-4.41759961944399e-09,-2.9504767518062636e-09
16/07/01 17:30:00,-2.987113667529684e-09,-9.079306195758363e-09,-4.4272279176027496e-09,-2.955904632173656e-09
16/07/01 17:45:00,-2.940515164695512e-09,-9.010848067703137e-09,-4.368692518852413e-09,-2.927512454675707e-09
16/07/01 18:00:00,-2.8282132191748133e-09,-8.841722909380678e-09,-4.227703076509215e-09,-2.8230022763864326e-09
16/07/01 18:15:00,-2.654150677017242e-09,-8.57808402088267e-09,-4.009149900952025e-09,-2.6570654565460927e-09
16/07/01 18:30:00,-2.4623485472829998e-09,-8.288548514201466e-09,-3.768512168988991e-09,-2.477240190756902e-09
16/07/01 18:45:00,-2.2889934392367195e-09,-8.027661202447689e-09,-3.560161943028106e-09,-2.3301391927077475e-09
16/07/01 19:00:00,-2.1444466202780177e-09,-7.811278734948246e-09,-3.40626837846969e-09,-2.1873343136746826e-09
16/07/01 19:15:00,-2.0490762420166675e-09,-7.670476698251605e-09,-3.2891980250582264e-09,-2.111631980383777e-09
16/07/01 19:30:00,-2.0220369822965267e-09,-7.6340613830439e-09,-3.2567595287247286e-09,-2.0922830135106096e-09
16/07/01 19:45:00,-2.0695452018770766e-09,-7.711260963105815e-09,-3.3171010382915256e-09,-2.1288797391605385e-09
16/07/01 20:00:00,-2.2085828721429834e-09,-7.9282900244948e-09,-3.4906697532477438e-09,-2.2511505992639513e-09
16/07/01 20:15:00,-2.4349553484626085e-09,-8.277543983581381e-09,-3.741230880649482e-09,-2.45812681320956e-09
16/07/01 20:30:00,-2.6983741907571357e-09,-8.681824148482065e-09,-4.072957970890911e-09,-2.700751622342068e-09
16/07/01 20:45:00,-2.95941737782357e-09,-9.080762808366671e-09,-4.401704778445037e-09,-2.949758437509331e-09
16/07/01 21:00:00,-3.1991322924085352e-09,-9.445392024076682e-09,-4.702941147627371e-09,-3.1096574204525496e-09
16/07/01 21:15:00,-3.39356298617588e-09,-9.739457240698357e-09,-4.947552589840143e-09,-3.2862303989134034e-09
16/07/01 21:30:00,-3.5342686555139835e-09,-9.950499091360143e-09,-5.100572852967389e-09,-3.4140954507932975e-09
16/07/01 21:45:00,-3.6189242713646763e-09,-1.00754409260162e-08,-5.161935323627631e-09,-3.4909637403046645e-09
16/07/01 22:00:00,-3.6275162873522504e-09,-1.0083209822653316e-08,-5.165353478275847e-09,-3.498775047461322e-09
16/07/01 22:15:00,-3.560852945838633e-09,-9.976555581658886e-09,-5.111995271533942e-09,-3.4380764901698058e-09
16/07/01 22:30:00,-3.4532514625595923e-09,-9.808078793582808e-09,-5.0221355962776215e-09,-3.3402620669420457e-09
16/07/01 22:45:00,-3.330235198717446e-09,-9.617591167909723e-09,-4.867773295558209e-09,-3.2286662232650087e-09
16/07/01 23:00:00,-3.21126214508638e-09,-9.434548253750563e-09,-4.718835988626324e-09,-3.1207521011822337e-09
16/07/01 23:15:00,-3.113314051006455e-09,-9.284844892931687e-09,-4.596033331694116e-09,-3.0472391276958888e-09
16/07/01 23:30:00,-3.0282034657602708e-09,-9.156180702518668e-09,-4.4897374706920345e-09,-2.9944215995669765e-09
16/07/01 23:45:00,-2.951633826242528e-09,-9.041111859175999e-09,-4.393986507977843e-09,-2.9427726921937847e-09
16/07/02 00:00:00,-2.8962412468303e-09,-8.960030051241574e-09,-4.324982150194501e-09,-2.8900251081154238e-09
16/07/02 00:15:00,-2.8635920301667284e-09,-8.914551763439249e-09,-4.284328003478777e-09,-2.8590445566578637e-09
16/07/02 00:30:00,-2.847216684642717e-09,-8.8949692056417e-09,-4.264230302197802e-09,-2.8435040988483706e-09
16/07/02 00:45:00,-2.8446898170386703e-09,-8.89674911519478e-09,-4.2616319362309696e-09,-2.8413273955862905e-09
16/07/02 01:00:00,-2.8444369082336607e-09,-8.902090620210856e-09,-4.261479169542781e-09,-2.841023416522148e-09
16/07/02 01:15:00,-2.8427691312060688e-09,-8.906460458035781e-09,-4.2597219085394045e-09,-2.8396061058089117e-09
16/07/02 01:30:00,-2.8570721344323147e-09,-8.934458506359988e-09,-4.2778323106063e-09,-2.853274061465072e-09
16/07/02 01:45:00,-2.895483186549086e-09,-9.000165945849403e-09,-4.326510261165595e-09,-2.889923855775578e-09
16/07/02 02:00:00,-2.9575473181608913e-09,-9.101478681827757e-09,-4.404914211164623e-09,-2.949251953765497e-09
16/07/02 02:15:00,-3.0420008734211024e-09,-9.236778453214356e-09,-4.511363282944103e-09,-3.008983062713355e-09
16/07/02 02:30:00,-3.1311551129675763e-09,-9.37855126892373e-09,-4.623696536754096e-09,-3.0654017102449416e-09
16/07/02 02:45:00,-3.210352428340002e-09,-9.504463882592518e-09,-4.723115676341649e-09,-3.1218965190760173e-09
16/07/02 03:00:00,-3.2801492633183216e-09,-9.615811258356644e-09,-4.811224751932741e-09,-3.1853315540786298e-09
16/07/02 03:15:00,-3.3336720051124757e-09,-9.701587089239183e-09,-4.8783950212794025e-09,-3.2340397027041945e-09
16/07/02 03:30:00,-3.3559606205102455e-09,-9.739296480404391e-09,-4.906440143059854e-09,-3.2542890604503327e-09
16/07/02 03:45:00,-3.3410005872980264e-09,-9.720198868024e-09,-4.887717786061785e-09,-3.2406568539755654e-09
16/07/02 04:00:00,-3.2801492633183216e-09,-9.630538144733691e-09,-4.811529841219908e-09,-3.1854308080170313e-09
16/07/02 04:15:00,-3.1753275564483374e-09,-9.47403844264727e-09,-4.67963401362681e-09,-3.098543199797632e-09
16/07/02 04:30:00,-3.053170605227251e-09,-9.291804659028458e-09,-4.526646613101093e-09,-3.0237530257437584e-09
16/07/02 04:45:00,-2.9353597330583625e-09,-9.117015586923571e-09,-4.3789327719423454e-09,-2.9283959701587037e-09
16/07/02 05:00:00,-2.8294262488515187e-09,-8.961162478726692e-09,-4.246425433507284e-09,-2.8274569352504386e-09
16/07/02 05:15:00,-2.747196470309632e-09,-8.842047094503869e-09,-4.143796861200144e-09,-2.7492976784060374e-09
16/07/02 05:30:00,-2.694280132331528e-09,-8.76776162783699e-09,-4.078154702824577e-09,-2.698979928439371e-09
16/07/02 05:45:00,-2.6718907086831223e-09,-8.7408960069979e-09,-4.050873858574278e-09,-2.6777695616431174e-09
16/07/02 06:00:00,-2.69190469914804e-09,-8.778605398163108e-09,-4.076778914452461e-09,-2.696904477517137e-09
16/07/02 06:15:00,-2.753564487534277e-09,-8.880241431086233e-09,-4.155259247795584e-09,-2.7559290405321235e-09
16/07/02 06:30:00,-2.8353395187252772e-09,-9.011333013120293e-09,-4.258651653543666e-09,-2.8339872670812838e-09
16/07/02 06:45:00,-2.9219160424531765e-09,-9.149546009723508e-09,-4.368157835443753e-09,-2.9167024351295368e-09
16/07/02 07:00:00,-3.0025790742627123e-09,-9.277724366540951e-09,-4.469945302787437e-09,-2.9934950074306244e-09
16/07/02 07:15:00,-3.0679285778489884e-09,-9.381950327735922e-09,-4.552552557157696e-09,-3.048126639981774e-09
16/07/02 07:30:00,-3.1256461863193863e-09,-9.474361739592041e-09,-4.625836158567154e-09,-3.085182331830083e-09
16/07/02 07:45:00,-3.1809377354363733e-09,-9.562564962095621e-09,-4.6955288546257634e-09,-3.1207767481333804e-09
16/07/02 08:00:00,-3.2235434321847833e-09,-9.630538144733691e-09,-4.7496322430617965e-09,-3.148281635390049e-09
16/07/02 08:15:00,-3.253109781553576e-09,-9.678768009280247e-09,-4.787305663001007e-09,-3.1677487299930362e-09
16/07/02 08:30:00,-3.275752336051596e-09,-9.71599156684988e-09,-4.816420595687987e-09,-3.184187136184846e-09
16/07/02 08:45:00,-3.2926328330518118e-09,-9.744151263646472e-09,-4.838199618717454e-09,-3.1996105764875438e-09
16/07/02 09:00:00,-3.3132030452520667e-09,-9.778299947527103e-09,-4.864563862838622e-09,-3.2185665244099937e-09
16/07/02 09:15:00,-3.3388269926604153e-09,-9.820054991394045e-09,-4.897499294997942e-09,-3.2419005258077505e-09
16/07/02 09:30:00,-3.3457512316203974e-09,-9.833326153341204e-09,-4.906516526403948e-09,-3.248418201096115e-09
16/07/02 09:45:00,-3.321693808899795e-09,-9.798691635864998e-09,-4.877019676996497e-09,-3.226576783532664e-09
16/07/02 10:00:00,-3.2706981567542925e-09,-9.723921223780962e-09,-4.813363929656589e-09,-3.1850242443454135e-09
16/07/02 10:15:00,-3.1942299916210004e-09,-9.610308104868182e-09,-4.71784256106389e-09,-3.1381566234500724e-09
16/07/02 10:30:00,-3.1088664975698066e-09,-9.484072194254622e-09,-4.611011572563939e-09,-3.0860694000267586e-09
16/07/02 10:45:00,-3.033560735943297e-09,-9.37401978262642e-09,-4.517247909063826e-09,-3.0244753368435795e-09
16/07/02 11:00:00,-2.961034750725844e-09,-9.26833720882314e-09,-4.4268460008822785e-09,-2.955427902406882e-09
16/07/02 11:15:00,-2.900891082902035e-09,-9.182399729468216e-09,-4.352186611100706e-09,-2.8983775379742838e-09
16/07/02 11:30:00,-2.894623873928026e-09,-9.179648152723985e-09,-4.3452326181636636e-09,-2.8924549422271184e-09
16/07/02 11:45:00,-2.9607818419208343e-09,-9.288082303271494e-09,-4.42959668944809e-09,-2.9557316594264194e-09
16/07/02 12:00:00,-3.106036317035432e-09,-9.517735044539677e-09,-4.6131511943769965e-09,-3.092228251233564e-09
16/07/02 12:15:00,-3.327253361717908e-09,-9.862457517328949e-09,-4.892303007153487e-09,-3.2342386546702073e-09
16/07/02 12:30:00,-3.573538576162605e-09,-1.0244888493105009e-08,-5.202480224397732e-09,-3.4581766339414344e-09
16/07/02 12:45:00,-3.7994563051313435e-09,-1.0594304100663976e-08,-5.43214628834221e-09,-3.6637057831967468e-09
16/07/02 13:00:00,-4.005864528977554e-09,-1.0913617565222467e-08,-5.643765899066011e-09,-3.851324148484991e-09
16/07/02 13:15:00,-4.1689092178387455e-09,-1.1195151472520593e-08,-5.837497596417052e-09,-3.99953803409403e-09
16/07/02 13:30:00,-4.2382009013408606e-09,-1.1326127591360091e-08,-5.91930904292326e-09,-4.062425951190107e-09
16/07/02 13:45:00,-4.1933203576149936e-09,-1.1242426545265971e-08,-5.8660858393011495e-09,-4.021479149685092e-09
16/07/02 14:00:00,-4.013951393488924e-09,-1.093546675434709e-08,-5.653042034481359e-09,-3.858389163724496e-09
16/07/02 14:15:00,-3.7078256021061406e-09,-1.0470981415267033e-08,-5.3713620218331926e-09,-3.5801208664310025e-09
16/07/02 14:30:00,-3.366523504411134e-09,-9.955354762780644e-09,-4.9428146020602526e-09,-3.270160142676559e-09
16/07/02 14:45:00,-3.0656035487908184e-09,-9.503978937175361e-09,-4.5656198821575344e-09,-3.05641756348507e-09
16/07/02 15:00:00,-2.8233613225125964e-09,-9.144367041358237e-09,-4.262472597105216e-09,-2.8257864936875876e-09
16/07/02 15:15:00,-2.6813418152471513e-09,-8.939474938074454e-09,-4.085566995826184e-09,-2.6905766503659834e-09
16/07/02 15:30:00,-2.6836162181353984e-09,-8.956468455778577e-09,-4.089999006140488e-09,-2.693057110647601e-09
16/07/02 15:45:00,-2.844992907924393e-09,-9.21784248930635e-09,-4.294797406600992e-09,-2.847351021628697e-09
16/07/02 16:00:00,-3.2012552608762235e-09,-9.77700498339118e-09,-4.744359571873247e-09,-3.1735420957801352e-09
16/07/02 16:15:00,-3.743305221348692e-09,-1.0619551460422372e-08,-5.427528648738189e-09,-3.615992838490456e-09
16/07/02 16:30:00,-4.3645531633274e-09,-1.1625436613371676e-08,-6.084300174791224e-09,-4.180837898104528e-09
16/07/02 16:45:00,-4.9797863610479e-09,-1.2782834346580785e-08,-6.807909791461952e-09,-4.739961312338892e-09
16/07/02 17:00:00,-5.548622894480104e-09,-1.3852345048803727e-08,-7.5202670757335e-09,-5.2569437691829535e-09
16/07/02 17:15:00,-6.01971406055668e-09,-1.4737405962250705e-08,-8.100215609374573e-09,-5.684868575883684e-09
16/07/02 17:30:00,-6.371629446277893e-09,-1.5397867869637594e-08,-8.510967042241191e-09,-6.004381880586607e-09
16/07/02 17:45:00,-6.596990953511295e-09,-1.5821640886315436e-08,-8.774052595583726e-09,-6.202264479782116e-09
16/07/02 18:00:00,-6.653192663463869e-09,-1.5927819063676907e-08,-8.839084131295749e-09,-6.250655104622638e-09
16/07/02 18:15:00,-6.5403349402970434e-09,-1.571701702118844e-08,-8.706685150627891e-09,-6.151791964725817e-09
16/07/02 18:30:00,-6.330034718615707e-09,-1.532579041452209e-08,-8.460966149925753e-09,-5.9656741768776556e-09
16/07/02 18:45:00,-6.076117387010527e-09,-1.4854276031428526e-08,-8.16532530478753e-09,-5.735168784326561e-09
16/07/02 19:00:00,-5.817854198397754e-09,-1.4376251300518561e-08,-7.85554643556452e-09,-5.500385036327771e-09
16/07/02 19:15:00,-5.589813945050537e-09,-1.3956971578465982e-08,-7.571102855763456e-09,-5.293810723117076e-09
16/07/02 19:30:00,-5.381939782722611e-09,-1.3575356838657626e-08,-7.311562466583155e-09,-5.104998201943545e-09
16/07/02 19:45:00,-5.186599150164284e-09,-1.3218543593040977e-08,-7.0682575348257615e-09,-4.928027319550665e-09
16/07/02 20:00:00,-5.029670013811938e-09,-1.2935200466301922e-08,-6.8727024071790765e-09,-4.785684293295844e-09
16/07/02 20:15:00,-4.913325302169369e-09,-1.2729048037840585e-08,-6.735464186391482e-09,-4.680456466843452e-09
16/07/02 20:30:00,-4.820431165342143e-09,-1.2568001750423718e-08,-6.633734894734289e-09,-4.5965236061817905e-09
16/07/02 20:45:00,-4.74067807232359e-09,-1.2432684215468726e-08,-6.543842800965649e-09,-4.524481234113864e-09
16/07/02 21:00:00,-4.650614116030738e-09,-1.2323580378392762e-08,-6.439145661119028e-09,-4.442985535035859e-09
16/07/02 21:15:00,-4.540789078077978e-09,-1.2194431242562587e-08,-6.311106304224268e-09,-4.343579274035392e-09
16/07/02 21:30:00,-4.4338950289102286e-09,-1.2070783483864034e-08,-6.201509084036161e-09,-4.2467105387800075e-09
16/07/02 21:45:00,-4.341910386784775e-09,-1.1970604063549217e-08,-6.153903164829444e-09,-4.16377288203762e-09
16/07/02 22:00:00,-4.2682222201051445e-09,-1.1898585228209413e-08,-6.08517014555332e-09,-4.097252759294179e-09
16/07/02 22:15:00,-4.212930448943553e-09,-1.185407860759824e-08,-6.024733600895615e-09,-4.0476488827323465e-09
