"Date Heure, GMT+01:00",Pression différentielle (m),Température (K)
2019-08-31 13:30:00,-0.029654620357676353,297.91499999999996
2019-08-31 13:45:00,-0.029515655096256695,297.87399999999997
2019-08-31 14:00:00,-0.029978122318366888,297.801
2019-08-31 14:15:00,-0.0296184670716823,297.71099999999996
2019-08-31 14:30:00,-0.031240980652925354,297.61199999999997
2019-08-31 14:45:00,-0.026274182133956034,297.56899999999996
2019-08-31 15:00:00,-0.028241446295542844,297.551
2019-08-31 15:15:00,-0.02989231211046876,297.51099999999997
2019-08-31 15:30:00,-0.02833522097511429,297.48199999999997
2019-08-31 15:45:00,-0.03136552945480148,297.43699999999995
2019-08-31 16:00:00,-0.03130898498798279,297.395
2019-08-31 16:15:00,-0.030114831161815934,297.35799999999995
2019-08-31 16:30:00,-0.0305758467550315,297.32599999999996
2019-08-31 16:45:00,-0.031548073668627837,297.263
2019-08-31 17:00:00,-0.03332450982738397,297.191
2019-08-31 17:15:00,-0.03346266961596441,297.142
2019-08-31 17:30:00,-0.03259244852119154,297.097
2019-08-31 17:45:00,-0.03312910744993992,297.06199999999995
2019-08-31 18:00:00,-0.03559773879568811,297.017
2019-08-31 18:15:00,-0.03843845414856114,296.969
2019-08-31 18:30:00,-0.03700795558275407,296.90599999999995
2019-08-31 18:45:00,-0.034235675335642084,296.84299999999996
2019-08-31 19:00:00,-0.0389418651003935,296.793
2019-08-31 19:15:00,-0.03598607106349073,296.738
2019-08-31 19:30:00,-0.03373441755356422,296.679
2019-08-31 19:45:00,-0.031943992970916,296.64099999999996
2019-08-31 20:00:00,-0.03410052889069688,296.61899999999997
2019-08-31 20:15:00,-0.032380960618668596,296.59499999999997
2019-08-31 20:30:00,-0.03277547889052596,296.57099999999997
2019-08-31 20:45:00,-0.033222237340982265,296.544
2019-08-31 21:00:00,-0.033060835763541,296.524
2019-08-31 21:15:00,-0.03359609708067381,296.50699999999995
2019-08-31 21:30:00,-0.03485244393997929,296.491
2019-08-31 21:45:00,-0.0357852355050787,296.467
2019-08-31 22:00:00,-0.03479692169887748,296.447
2019-08-31 22:15:00,-0.0351771835117385,296.428
2019-08-31 22:30:00,-0.035978378729499834,296.402
