"Date Heure, GMT+01:00",Température 1 (K),Température 2 (K),Température 3 (K),Température 4 (K)
2019-09-06 02:15:00,294.92936087,293.21631866999996,291.23425821,289.02799999999996
2019-09-06 02:30:00,294.90920069,293.21221053,291.2334239,289.013
2019-09-06 02:45:00,294.88891678,293.20783042,291.23226024999997,288.998
2019-09-06 03:00:00,294.86868212999997,293.2031803,291.23076997,288.983
2019-09-06 03:15:00,294.84863934,293.19826365,291.22895586,288.967
2019-09-06 03:30:00,294.82884922,293.19308573999996,291.22681993,288.95
2019-09-06 03:45:00,294.80939236999996,293.18765305,291.22436433999997,288.935
2019-09-06 04:00:00,294.79047754,293.18197318,291.22159203999996,288.919
2019-09-06 04:15:00,294.77226949,293.17605449999996,291.21850623999995,288.902
2019-09-06 04:30:00,294.75516904,293.16990709,291.21511043,288.88599999999997
2019-09-06 04:45:00,294.73947110999995,293.16354397,291.21140826,288.86899999999997
2019-09-06 05:00:00,294.72547432,293.15698208,291.20740395999997,288.85299999999995
2019-09-06 05:15:00,294.71344332999996,293.15024277,291.20310279999995,288.837
2019-09-06 05:30:00,294.70370815999996,293.14335198,291.19851179,288.822
2019-09-06 05:45:00,294.69654276999995,293.1363404,291.19364100999996,288.80899999999997
2019-09-06 06:00:00,294.69198255,293.12924293,291.18850319999996,288.79499999999996
2019-09-06 06:15:00,294.68987273,293.12209809999996,291.18311295999996,288.782
2019-09-06 06:30:00,294.68990614999996,293.11494677999997,291.17748702999995,288.77099999999996
2019-09-06 06:45:00,294.69190748999995,293.10783023,291.17164528,288.762
2019-09-06 07:00:00,294.69574392,293.10078831,291.16561042,288.753
2019-09-06 07:15:00,294.70130055,293.09385795,291.15940747999997,288.746
2019-09-06 07:30:00,294.70871388999996,303.08707322,291.1530639,288.741
2019-09-06 07:45:00,294.71806956999995,293.0804664,291.14660911,288.73699999999997
2019-09-06 08:00:00,294.72915321,293.07406835999996,291.14007368,288.734
2019-09-06 08:15:00,294.74157190999995,293.06790838999996,291.13348765999996,288.731
2019-09-06 08:30:00,294.75495227,293.06201318999996,291.12688074,288.731
2019-09-06 08:45:00,294.76925379,293.05640624999995,291.12028207,288.731
2019-09-06 09:00:00,294.78452731,293.05110786999995,291.11372108999996,288.734
2019-09-06 09:15:00,294.8005727,293.04613477,291.10722612999996,288.73499999999996
2019-09-06 09:30:00,294.81722205,293.04149988999995,291.10082466,288.73999999999995
2019-09-06 09:45:00,294.83420897999997,293.03721246,291.09454295999996,288.74399999999997
2019-09-06 10:00:00,294.85129854999997,293.03327895999996,291.08840604,288.75
2019-09-06 10:15:00,294.86824866999996,293.02970337,291.08243732999995,288.756
2019-09-06 10:30:00,294.88489764999997,293.0264868,291.07665900999996,288.76399999999995
2019-09-06 10:45:00,294.90109162,293.02362632999996,291.07109137,288.77099999999996
