"Date Heure, GMT+01:00","Temp., °C (SEN S/N: 21065779, LBL: Triv)","Tension, V (SEN S/N: 21065779, LBL: U)"
06/23/17 13:45:00,17.234,1.31121
06/23/17 14:00:00,17.257,1.31403
06/23/17 14:15:00,17.287,1.31582
06/23/17 14:30:00,17.315,1.32078
06/23/17 14:45:00,17.364,1.32506
06/23/17 15:00:00,17.37,1.3246
06/23/17 15:15:00,17.388,1.32265
06/23/17 15:30:00,17.413,1.32547
06/23/17 15:45:00,17.442,1.32746
06/23/17 16:00:00,17.466,1.32925
06/23/17 16:15:00,17.491,1.32929
06/23/17 16:30:00,17.531,1.33261
06/23/17 16:45:00,17.574,1.33654
06/23/17 17:00:00,17.616,1.34188
06/23/17 17:15:00,17.657,1.34031
06/23/17 17:30:00,17.718,1.34577
06/23/17 17:45:00,17.735,1.34077
06/23/17 18:00:00,17.761,1.34119
06/23/17 18:15:00,17.799,1.34554
06/23/17 18:30:00,17.836,1.34707
06/23/17 18:45:00,17.854,1.34756
06/23/17 19:00:00,17.88,1.34634
06/23/17 19:15:00,17.894,1.34493
06/23/17 19:30:00,17.897,1.34241
06/23/17 19:45:00,17.888,1.33921
06/23/17 20:00:00,17.87,1.33291
06/23/17 20:15:00,17.858,1.32795
06/23/17 20:30:00,17.842,1.32151
06/23/17 20:45:00,17.833,1.31708
06/23/17 21:00:00,17.818,1.31228
06/23/17 21:15:00,17.799,1.30724
06/23/17 21:30:00,17.779,1.30224
06/23/17 21:45:00,17.748,1.29713
06/23/17 22:00:00,17.705,1.29187
06/23/17 22:15:00,17.66,1.28424
06/23/17 22:30:00,17.61,1.27779
06/23/17 22:45:00,17.55,1.27043
06/23/17 23:00:00,17.488,1.26425
06/23/17 23:15:00,17.427,1.25788
06/23/17 23:30:00,17.369,1.25067
06/23/17 23:45:00,17.318,1.24533
06/24/17 00:00:00,17.271,1.23922
06/24/17 00:15:00,17.228,1.23205
06/24/17 00:30:00,17.184,1.22801
06/24/17 00:45:00,17.138,1.2232
06/24/17 01:00:00,17.088,1.21649
06/24/17 01:15:00,17.034,1.21096
06/24/17 01:30:00,16.97,1.20409
06/24/17 01:45:00,16.905,1.1965
06/24/17 02:00:00,16.835,1.19005
06/24/17 02:15:00,16.761,1.1812
06/24/17 02:30:00,16.685,1.17296
06/24/17 02:45:00,16.598,1.16358
06/24/17 03:00:00,16.51,1.1537
06/24/17 03:15:00,16.426,1.14515
06/24/17 03:30:00,16.342,1.13386
06/24/17 03:45:00,16.262,1.12333
06/24/17 04:00:00,16.19,1.1149
06/24/17 04:15:00,16.125,1.10765
06/24/17 04:30:00,16.067,1.09968
06/24/17 04:45:00,16.015,1.09388
06/24/17 05:00:00,15.965,1.08732
06/24/17 05:15:00,15.922,1.08095
06/24/17 05:30:00,15.88,1.07576
06/24/17 05:45:00,15.845,1.07282
06/24/17 06:00:00,15.81,1.06783
06/24/17 06:15:00,15.783,0.00263
06/24/17 06:30:00,15.76,0.00267
06/24/17 06:45:00,15.742,0.00271
06/24/17 07:00:00,15.728,0.00271
06/24/17 07:15:00,15.715,0.00271
06/24/17 07:30:00,15.715,0.00271
06/24/17 07:45:00,15.715,0.00362
06/24/17 08:00:00,15.718,0.00271
06/24/17 08:15:00,15.722,0.00275
06/24/17 08:30:00,15.739,0.00275
06/24/17 08:45:00,15.73,0.00275
06/24/17 09:00:00,15.731,0.00275
06/24/17 09:15:00,15.737,0.00275
06/24/17 09:30:00,15.743,0.00278
06/24/17 09:45:00,15.752,0.00275
06/24/17 10:00:00,15.76,0.00275
06/24/17 10:15:00,15.769,0.00275
06/24/17 10:30:00,15.788,0.00275
06/24/17 10:45:00,15.804,0.00275
06/24/17 11:00:00,15.81,0.00275
06/24/17 11:15:00,15.813,0.00275
06/24/17 11:30:00,15.848,0.00275
06/24/17 11:45:00,15.854,0.00275
06/24/17 12:00:00,15.885,0.00275
06/24/17 12:15:00,15.9,0.00275
06/24/17 12:30:00,15.912,0.00278
06/24/17 12:45:00,15.924,0.00275
06/24/17 13:00:00,15.93,0.00278
06/24/17 13:15:00,15.946,0.00278
06/24/17 13:30:00,15.962,0.00278
06/24/17 13:45:00,15.988,0.00278
06/24/17 14:00:00,16.012,0.00278
06/24/17 14:15:00,16.032,0.00278
06/24/17 14:30:00,16.053,0.00278
06/24/17 14:45:00,16.079,0.00278
06/24/17 15:00:00,16.105,0.00278
06/24/17 15:15:00,16.132,0.00278
06/24/17 15:30:00,16.172,0.00278
06/24/17 15:45:00,16.219,0.00282
06/24/17 16:00:00,16.253,0.00282
06/24/17 16:15:00,16.283,0.00282
06/24/17 16:30:00,16.321,0.00282
06/24/17 16:45:00,16.36,0.00282
06/24/17 17:00:00,16.406,0.00286
06/24/17 17:15:00,16.464,0.00282
06/24/17 17:30:00,16.509,0.00282
06/24/17 17:45:00,16.546,0.00282
06/24/17 18:00:00,16.576,0.00286
06/24/17 18:15:00,16.63,0.00286
06/24/17 18:30:00,16.683,0.00286
06/24/17 18:45:00,16.726,0.00286
06/24/17 19:00:00,16.765,0.00286
06/24/17 19:15:00,16.798,0.00286
06/24/17 19:30:00,16.82,0.00286
06/24/17 19:45:00,16.842,0.00286
06/24/17 20:00:00,16.868,0.00286
06/24/17 20:15:00,16.891,0.0029
06/24/17 20:30:00,16.914,0.00286
06/24/17 20:45:00,16.938,0.00286
06/24/17 21:00:00,16.952,0.0029
06/24/17 21:15:00,16.957,0.00286
06/24/17 21:30:00,16.957,0.00286
06/24/17 21:45:00,16.942,1.18315
06/24/17 22:00:00,16.918,0.00286
06/24/17 22:15:00,16.888,0.00286
06/24/17 22:30:00,16.848,0.0029
06/24/17 22:45:00,16.807,0.0029
06/24/17 23:00:00,16.761,0.0029
06/24/17 23:15:00,16.714,0.00286
06/24/17 23:30:00,16.668,0.00286
06/24/17 23:45:00,16.622,0.00282
06/25/17 00:00:00,16.579,0.00282
06/25/17 00:15:00,16.539,0.00282
06/25/17 00:30:00,16.503,0.00282
06/25/17 00:45:00,16.467,0.00282
06/25/17 01:00:00,16.429,0.00278
06/25/17 01:15:00,16.39,0.00282
06/25/17 01:30:00,16.357,0.00278
06/25/17 01:45:00,16.323,0.00278
06/25/17 02:00:00,16.286,1.10948
06/25/17 02:15:00,16.248,1.10391
06/25/17 02:30:00,16.21,1.10014
06/25/17 02:45:00,16.164,1.09525
06/25/17 03:00:00,16.114,1.09094
06/25/17 03:15:00,16.056,1.0827
06/25/17 03:30:00,16.001,0.00271
06/25/17 03:45:00,15.94,0.00275
06/25/17 04:00:00,15.891,0.00282
06/25/17 04:15:00,15.846,0.00275
06/25/17 04:30:00,15.809,0.00275
06/25/17 04:45:00,15.775,1.05203
06/25/17 05:00:00,15.746,1.04669
06/25/17 05:15:00,15.722,0.00271
06/25/17 05:30:00,15.699,1.04128
06/25/17 05:45:00,15.679,0.00275
06/25/17 06:00:00,15.663,0.00271
06/25/17 06:15:00,15.649,0.00278
06/25/17 06:30:00,15.634,0.00278
06/25/17 06:45:00,15.619,0.00275
06/25/17 07:00:00,15.606,0.00278
06/25/17 07:15:00,15.599,0.00275
06/25/17 07:30:00,15.596,1.03311
06/25/17 07:45:00,15.594,1.03704
06/25/17 08:00:00,15.593,1.03742
06/25/17 08:15:00,15.594,0.00359
06/25/17 08:30:00,15.608,0.00267
06/25/17 08:45:00,15.627,1.05047
06/25/17 09:00:00,15.655,1.05951
06/25/17 09:15:00,15.667,1.06241
06/25/17 09:30:00,15.688,1.06374
06/25/17 09:45:00,15.707,0.00263
06/25/17 10:00:00,15.721,1.07439
06/25/17 10:15:00,15.766,1.08244
06/25/17 10:30:00,15.773,1.08206
06/25/17 10:45:00,15.8,1.09091
06/25/17 11:00:00,15.849,1.10132
06/25/17 11:15:00,15.877,1.10353
06/25/17 11:30:00,15.901,1.10842
06/25/17 11:45:00,15.928,0.00271
06/25/17 12:00:00,15.953,0.00278
06/25/17 12:15:00,15.994,1.13493
06/25/17 12:30:00,16.037,0.00275
06/25/17 12:45:00,16.083,1.14656
06/25/17 13:00:00,16.12,1.1458
06/25/17 13:15:00,16.137,1.14717
06/25/17 13:30:00,16.172,1.15347
06/25/17 13:45:00,16.207,1.15572
06/25/17 14:00:00,16.232,1.16369
06/25/17 14:15:00,16.262,1.16606
06/25/17 14:30:00,16.295,1.16823
06/25/17 14:45:00,16.345,1.17395
06/25/17 15:00:00,16.402,1.18025
06/25/17 15:15:00,16.451,1.18948
06/25/17 15:30:00,16.515,1.18948
06/25/17 15:45:00,16.57,1.19791
06/25/17 16:00:00,16.634,1.20031
06/25/17 16:15:00,16.686,0.00271
06/25/17 16:30:00,16.734,1.20699
06/25/17 16:45:00,16.793,1.21061
06/25/17 17:00:00,16.839,1.21469
06/25/17 17:15:00,16.88,1.2145
06/25/17 17:30:00,16.933,1.21736
06/25/17 17:45:00,16.973,1.22496
06/25/17 18:00:00,17.019,1.22972
06/25/17 18:15:00,17.073,1.23098
06/25/17 18:30:00,17.137,1.23888
06/25/17 18:45:00,17.192,1.24495
06/25/17 19:00:00,17.234,1.25029
06/25/17 19:15:00,17.278,1.24907
06/25/17 19:30:00,17.324,1.24834
06/25/17 19:45:00,17.341,1.24632
06/25/17 20:00:00,17.363,1.24556
06/25/17 20:15:00,17.385,1.24449
06/25/17 20:30:00,17.402,1.24414
06/25/17 20:45:00,17.424,0.00278
06/25/17 21:00:00,17.437,1.24186
06/25/17 21:15:00,17.442,1.24014
06/25/17 21:30:00,17.44,1.23869
06/25/17 21:45:00,17.434,1.23816
06/25/17 22:00:00,17.428,1.23568
06/25/17 22:15:00,17.425,1.23796
06/25/17 22:30:00,17.421,1.23484
06/25/17 22:45:00,17.409,1.23323
06/25/17 23:00:00,17.393,0.20764
06/25/17 23:15:00,17.364,1.2274
06/25/17 23:30:00,17.33,1.22343
06/25/17 23:45:00,17.287,0.1519
06/26/17 00:00:00,17.24,0.00286
06/26/17 00:15:00,17.19,1.20981
06/26/17 00:30:00,17.14,1.20447
06/26/17 00:45:00,17.097,1.19997
06/26/17 01:00:00,17.049,1.19482
06/26/17 01:15:00,17.006,1.19188
06/26/17 01:30:00,16.954,1.1875
06/26/17 01:45:00,16.902,1.18193
06/26/17 02:00:00,16.847,1.17758
06/26/17 02:15:00,16.79,1.17041
06/26/17 02:30:00,16.729,1.16609
06/26/17 02:45:00,16.668,0.00282
06/26/17 03:00:00,16.609,1.15431
06/26/17 03:15:00,16.543,0.00278
06/26/17 03:30:00,16.476,0.00275
06/26/17 03:45:00,16.412,0.00278
06/26/17 04:00:00,16.348,0.00282
06/26/17 04:15:00,16.28,0.00278
06/26/17 04:30:00,16.213,0.00282
06/26/17 04:45:00,16.143,1.1107
06/26/17 05:00:00,16.074,1.10281
06/26/17 05:15:00,16.01,1.09613
06/26/17 05:30:00,15.95,1.09041
06/26/17 05:45:00,15.888,1.08309
06/26/17 06:00:00,15.843,1.07794
06/26/17 06:15:00,15.798,1.07103
06/26/17 06:30:00,15.766,1.0668
06/26/17 06:45:00,15.749,1.06737
06/26/17 07:00:00,15.758,1.07031
06/26/17 07:15:00,15.773,1.07248
06/26/17 07:30:00,15.792,1.07176
06/26/17 07:45:00,15.81,1.07973
06/26/17 08:00:00,15.839,1.08469
06/26/17 08:15:00,15.86,1.08953
06/26/17 08:30:00,15.874,1.09426
06/26/17 08:45:00,15.874,1.1004
06/26/17 09:00:00,15.886,1.10456
06/26/17 09:15:00,15.903,1.1099
06/26/17 09:30:00,15.933,1.11696
06/26/17 09:45:00,15.95,1.12219
06/26/17 10:00:00,15.974,1.12604
06/26/17 10:15:00,16.0,1.13073
06/26/17 10:30:00,16.018,1.135
06/26/17 10:45:00,16.047,1.14069
06/26/17 11:00:00,16.071,0.0029
06/26/17 11:15:00,16.099,0.18204
06/26/17 11:30:00,16.126,0.00294
06/26/17 11:45:00,16.147,1.159
06/26/17 12:00:00,16.172,1.164
06/26/17 12:15:00,16.207,1.16884
06/26/17 12:30:00,16.239,1.17327
06/26/17 12:45:00,16.283,1.17945
06/26/17 13:00:00,16.336,1.18517
06/26/17 13:15:00,16.394,1.19371
06/26/17 13:30:00,16.441,1.19753
06/26/17 13:45:00,16.472,1.20134
06/26/17 14:00:00,16.508,1.20565
06/26/17 14:15:00,16.549,1.21298
06/26/17 14:30:00,16.594,1.21687
06/26/17 14:45:00,16.636,1.22145
06/26/17 15:00:00,16.688,1.2248
06/26/17 15:15:00,16.74,1.23003
06/26/17 15:30:00,16.793,1.23476
06/26/17 15:45:00,16.841,1.23705
06/26/17 16:00:00,16.893,1.2398
06/26/17 16:15:00,16.944,1.24517
06/26/17 16:30:00,17.0,1.24903
06/26/17 16:45:00,17.055,1.25208
06/26/17 17:00:00,17.119,1.25826
06/26/17 17:15:00,17.187,1.26589
06/26/17 17:30:00,17.25,1.2739
06/26/17 17:45:00,17.321,1.27787
06/26/17 18:00:00,17.384,1.28416
06/26/17 18:15:00,17.448,1.28687
06/26/17 18:30:00,17.503,1.29076
06/26/17 18:45:00,17.546,1.28969
06/26/17 19:00:00,17.583,1.28733
06/26/17 19:15:00,17.617,1.28527
06/26/17 19:30:00,17.645,1.28481
06/26/17 19:45:00,17.671,1.2834
06/26/17 20:00:00,17.691,1.28103
06/26/17 20:15:00,17.708,1.28161
06/26/17 20:30:00,17.723,1.28096
06/26/17 20:45:00,17.741,1.2797
06/26/17 21:00:00,17.754,1.2784
06/26/17 21:15:00,17.766,1.2771
06/26/17 21:30:00,17.772,1.27718
06/26/17 21:45:00,17.773,1.27508
06/26/17 22:00:00,17.77,1.27371
06/26/17 22:15:00,17.763,1.27234
06/26/17 22:30:00,17.752,1.27165
06/26/17 22:45:00,17.742,1.2697
06/26/17 23:00:00,17.732,1.2689
06/26/17 23:15:00,17.721,1.26642
06/26/17 23:30:00,17.711,1.26596
06/26/17 23:45:00,17.7,1.26772
06/27/17 00:00:00,17.686,1.26295
06/27/17 00:15:00,17.665,1.26085
06/27/17 00:30:00,17.644,1.25723
06/27/17 00:45:00,17.622,1.25326
06/27/17 01:00:00,17.604,1.25238
06/27/17 01:15:00,17.665,1.25616
06/27/17 01:30:00,17.639,1.25273
06/27/17 01:45:00,17.586,1.24624
06/27/17 02:00:00,17.534,1.24151
06/27/17 02:15:00,17.485,1.23735
06/27/17 02:30:00,17.446,1.23457
06/27/17 02:45:00,17.411,1.23213
06/27/17 03:00:00,17.369,1.22503
06/27/17 03:15:00,17.33,1.22332
06/27/17 03:30:00,17.295,1.2179
06/27/17 03:45:00,17.257,1.21553
06/27/17 04:00:00,17.22,1.21218
06/27/17 04:15:00,17.184,1.21008
06/27/17 04:30:00,17.147,1.20615
06/27/17 04:45:00,17.109,1.20176
06/27/17 05:00:00,17.074,1.20039
06/27/17 05:15:00,17.042,1.19558
06/27/17 05:30:00,17.012,1.19219
06/27/17 05:45:00,16.984,1.19005
06/27/17 06:00:00,16.958,1.18704
06/27/17 06:15:00,16.936,1.18544
06/27/17 06:30:00,16.917,1.18185
06/27/17 06:45:00,16.899,1.18025
06/27/17 07:00:00,16.884,1.1788
06/27/17 07:15:00,16.869,1.17758
06/27/17 07:30:00,16.853,1.17563
06/27/17 07:45:00,16.838,1.17449
06/27/17 08:00:00,16.825,1.17147
06/27/17 08:15:00,16.823,1.1735
06/27/17 08:30:00,16.817,1.17121
06/27/17 08:45:00,16.823,1.17086
06/27/17 09:00:00,16.832,1.17388
06/27/17 09:15:00,16.825,1.17475
06/27/17 09:30:00,16.825,1.17502
06/27/17 09:45:00,16.83,1.17987
06/27/17 10:00:00,16.86,1.18677
06/27/17 10:15:00,16.883,1.19265
06/27/17 10:30:00,16.908,1.20062
06/27/17 10:45:00,16.924,1.206
06/27/17 11:00:00,16.944,1.21118
06/27/17 11:15:00,16.967,1.21481
06/27/17 11:30:00,17.009,1.2266
06/27/17 11:45:00,17.018,1.2269
06/27/17 12:00:00,17.033,1.23026
06/27/17 12:15:00,17.051,1.23556
06/27/17 12:30:00,17.063,1.23991
06/27/17 12:45:00,17.06,1.23594
06/27/17 13:00:00,17.034,1.22755
06/27/17 13:15:00,17.013,1.2224
06/27/17 13:30:00,17.006,1.22004
06/27/17 13:45:00,17.007,1.21626
06/27/17 14:00:00,17.003,1.2079
06/27/17 14:15:00,17.0,1.20787
06/27/17 14:30:00,17.009,1.20977
06/27/17 14:45:00,17.054,0.00317
06/27/17 15:00:00,17.092,1.22877
06/27/17 15:15:00,17.121,1.23789
06/27/17 15:30:00,17.174,1.24632
06/27/17 15:45:00,17.226,1.25757
06/27/17 16:00:00,17.29,1.26497
06/27/17 16:15:00,17.323,1.26276
06/27/17 16:30:00,17.363,1.2668
06/27/17 16:45:00,17.411,1.26711
06/27/17 17:00:00,17.466,1.27447
06/27/17 17:15:00,17.522,1.2768
06/27/17 17:30:00,17.565,1.27916
06/27/17 17:45:00,17.614,1.28134
06/27/17 18:00:00,17.648,1.28275
06/27/17 18:15:00,17.68,1.28611
06/27/17 18:30:00,17.691,1.28481
06/27/17 18:45:00,17.705,1.28199
06/27/17 19:00:00,17.726,1.2813
06/27/17 19:15:00,17.745,1.27272
06/27/17 19:30:00,17.763,1.27695
06/27/17 19:45:00,18.383,1.32341
06/27/17 20:00:00,18.711,1.32887
06/27/17 20:15:00,18.36,1.30503
06/27/17 20:30:00,18.273,1.29511
06/27/17 20:45:00,18.118,1.28317
06/27/17 21:00:00,17.974,1.27199
06/27/17 21:15:00,17.883,1.26318
06/27/17 21:30:00,17.822,1.25948
06/27/17 21:45:00,17.778,1.25517
06/27/17 22:00:00,17.744,1.25048
06/27/17 22:15:00,17.711,1.24716
06/27/17 22:30:00,17.681,1.24399
06/27/17 22:45:00,17.651,1.23945
06/27/17 23:00:00,17.625,1.23556
06/27/17 23:15:00,17.599,1.23327
06/27/17 23:30:00,17.577,1.23152
06/27/17 23:45:00,17.556,1.23007
06/28/17 00:00:00,17.538,1.2256
06/28/17 00:15:00,17.519,1.22244
06/28/17 00:30:00,17.497,1.22171
06/28/17 00:45:00,17.473,1.21836
06/28/17 01:00:00,17.448,1.21321
06/28/17 01:15:00,17.422,1.2108
06/28/17 01:30:00,17.399,1.20832
06/28/17 01:45:00,17.373,1.20684
06/28/17 02:00:00,17.35,1.20455
06/28/17 02:15:00,17.323,1.19974
06/28/17 02:30:00,17.296,1.19829
06/28/17 02:45:00,17.274,1.19421
06/28/17 03:00:00,17.25,1.19249
06/28/17 03:15:00,17.232,1.19207
06/28/17 03:30:00,17.213,0.00324
06/28/17 03:45:00,17.195,1.1875
06/28/17 04:00:00,17.176,1.18597
06/28/17 04:15:00,17.159,1.18563
06/28/17 04:30:00,17.214,1.18948
06/28/17 04:45:00,17.174,1.18109
06/28/17 05:00:00,17.11,1.17685
06/28/17 05:15:00,17.055,1.17124
06/28/17 05:30:00,17.009,1.16915
06/28/17 05:45:00,16.967,1.16274
06/28/17 06:00:00,16.929,1.16026
06/28/17 06:15:00,16.893,1.15747
06/28/17 06:30:00,16.86,1.1548
06/28/17 06:45:00,16.827,1.15263
06/28/17 07:00:00,16.796,1.14889
06/28/17 07:15:00,16.777,1.14706
06/28/17 07:30:00,16.753,1.14427
06/28/17 07:45:00,16.723,1.14137
06/28/17 08:00:00,16.697,1.13912
06/28/17 08:15:00,16.68,1.13737
06/28/17 08:30:00,16.664,1.13752
06/28/17 08:45:00,16.661,1.13386
06/28/17 09:00:00,16.653,1.13714
06/28/17 09:15:00,16.647,1.13764
06/28/17 09:30:00,16.647,1.13603
06/28/17 09:45:00,16.649,1.13893
06/28/17 10:00:00,16.647,1.14328
06/28/17 10:15:00,16.667,1.14988
06/28/17 10:30:00,16.67,1.15301
06/28/17 10:45:00,16.667,1.15427
06/28/17 11:00:00,16.67,1.15999
06/28/17 11:15:00,16.682,1.16278
06/28/17 11:30:00,16.708,1.17605
06/28/17 11:45:00,16.702,1.17731
06/28/17 12:00:00,16.694,1.17575
06/28/17 12:15:00,16.697,1.17853
06/28/17 12:30:00,16.717,1.18269
06/28/17 12:45:00,16.698,1.17758
06/28/17 13:00:00,16.633,1.1659
06/28/17 13:15:00,17.482,1.26123
06/28/17 13:30:00,17.922,1.24704
06/28/17 13:45:00,17.271,1.19516
06/28/17 14:00:00,16.884,1.16274
06/28/17 14:15:00,17.118,1.20912
06/28/17 14:30:00,17.092,1.18437
06/28/17 14:45:00,16.81,1.16258
06/28/17 15:00:00,16.734,1.16167
06/28/17 15:15:00,16.713,1.16846
06/28/17 15:30:00,16.705,1.18128
06/28/17 15:45:00,16.686,1.17384
06/28/17 16:00:00,16.673,1.16575
06/28/17 16:15:00,16.68,1.15927
06/28/17 16:30:00,16.722,1.16545
06/28/17 16:45:00,16.75,1.17159
06/28/17 17:00:00,16.789,1.17868
06/28/17 17:15:00,16.813,1.18101
06/28/17 17:30:00,16.805,1.17926
06/28/17 17:45:00,18.472,1.2932
06/28/17 18:00:00,17.708,1.21866
06/28/17 18:15:00,17.171,1.17914
06/28/17 18:30:00,17.006,1.16815
06/28/17 18:45:00,16.958,1.17227
06/28/17 19:00:00,16.973,1.1651
06/28/17 19:15:00,16.997,1.16346
06/28/17 19:30:00,17.043,1.16075
06/28/17 19:45:00,17.036,1.16087
06/28/17 20:00:00,17.018,1.16049
06/28/17 20:15:00,16.994,0.00465
06/28/17 20:30:00,16.963,1.15721
06/28/17 20:45:00,16.93,1.15297
06/28/17 21:00:00,16.894,1.15179
06/28/17 21:15:00,16.857,1.14801
06/28/17 21:30:00,16.826,1.14576
06/28/17 21:45:00,16.801,1.14065
06/28/17 22:00:00,16.787,1.13622
06/28/17 22:15:00,16.756,1.13272
06/28/17 22:30:00,16.732,1.1318
06/28/17 22:45:00,16.719,1.13085
06/28/17 23:00:00,16.71,1.13107
06/28/17 23:15:00,16.707,1.12936
06/28/17 23:30:00,16.711,1.13172
06/28/17 23:45:00,16.719,1.13085
06/29/17 00:00:00,16.723,1.12936
06/29/17 00:15:00,16.722,1.12875
06/29/17 00:30:00,16.716,1.12703
06/29/17 00:45:00,16.701,1.12711
06/29/17 01:00:00,16.679,1.12524
06/29/17 01:15:00,16.649,1.12131
06/29/17 01:30:00,16.618,1.1207
06/29/17 01:45:00,16.585,1.11585
06/29/17 02:00:00,16.549,1.11242
06/29/17 02:15:00,16.512,0.00542
06/29/17 02:30:00,16.475,1.10449
06/29/17 02:45:00,16.436,1.0996
06/29/17 03:00:00,16.396,1.09781
06/29/17 03:15:00,16.362,1.09464
06/29/17 03:30:00,16.324,1.09079
06/29/17 03:45:00,16.293,1.08816
06/29/17 04:00:00,16.262,1.08518
06/29/17 04:15:00,16.237,1.08206
06/29/17 04:30:00,16.214,1.07939
06/29/17 04:45:00,16.19,1.07782
06/29/17 05:00:00,16.165,1.07713
06/29/17 05:15:00,16.141,1.07385
06/29/17 05:30:00,16.119,1.06992
06/29/17 05:45:00,16.093,1.07023
06/29/17 06:00:00,16.065,1.06565
06/29/17 06:15:00,16.035,1.06321
06/29/17 06:30:00,16.009,1.06077
06/29/17 06:45:00,15.982,1.05749
06/29/17 07:00:00,15.958,0.00355
06/29/17 07:15:00,15.931,1.05516
06/29/17 07:30:00,15.903,1.05295
06/29/17 07:45:00,15.879,1.04879
06/29/17 08:00:00,15.857,1.04887
06/29/17 08:15:00,15.834,1.04818
06/29/17 08:30:00,15.822,1.04562
06/29/17 08:45:00,15.813,1.04772
06/29/17 09:00:00,15.81,0.00458
06/29/17 09:15:00,15.792,1.052
06/29/17 09:30:00,15.782,0.37221
06/29/17 09:45:00,15.789,1.05676
06/29/17 10:00:00,15.766,1.06073
06/29/17 10:15:00,15.767,1.06889
06/29/17 10:30:00,15.773,1.07179
06/29/17 10:45:00,15.766,1.06752
06/29/17 11:00:00,15.797,1.08465
06/29/17 11:15:00,15.781,1.07862
06/29/17 11:30:00,15.782,1.08305
06/29/17 11:45:00,15.8,1.09125
06/29/17 12:00:00,15.778,1.09209
06/29/17 12:15:00,15.772,1.09247
06/29/17 12:30:00,15.782,1.09895
06/29/17 12:45:00,15.803,1.10075
06/29/17 13:00:00,15.803,1.1033
06/29/17 13:15:00,15.8,1.09953
06/29/17 13:30:00,15.807,1.09724
06/29/17 13:45:00,15.833,1.108
06/29/17 14:00:00,15.864,1.11376
06/29/17 14:15:00,15.906,1.1236
06/29/17 14:30:00,15.924,1.12135
06/29/17 14:45:00,15.922,1.12207
06/29/17 15:00:00,15.936,1.11955
06/29/17 15:15:00,15.97,1.12802
06/29/17 15:30:00,15.992,1.13283
06/29/17 15:45:00,16.009,1.12856
06/29/17 16:00:00,16.015,1.1355
06/29/17 16:15:00,16.038,1.13615
06/29/17 16:30:00,16.059,1.13821
06/29/17 16:45:00,16.085,1.13783
06/29/17 17:00:00,16.099,1.13771
06/29/17 17:15:00,16.105,1.13577
06/29/17 17:30:00,16.146,1.14214
06/29/17 17:45:00,16.184,1.15213
06/29/17 18:00:00,16.222,1.15297
06/29/17 18:15:00,16.256,1.16011
06/29/17 18:30:00,16.284,1.16487
06/29/17 18:45:00,16.29,1.16255
06/29/17 19:00:00,16.309,1.16037
06/29/17 19:15:00,16.304,1.15877
06/29/17 19:30:00,16.295,1.15064
06/29/17 19:45:00,16.29,1.14733
06/29/17 20:00:00,16.295,1.14492
06/29/17 20:15:00,16.304,1.1434
06/29/17 20:30:00,16.314,1.1426
06/29/17 20:45:00,16.326,1.14389
06/29/17 21:00:00,16.338,1.14202
06/29/17 21:15:00,16.339,1.14137
06/29/17 21:30:00,16.335,1.13943
06/29/17 21:45:00,16.321,1.13783
06/29/17 22:00:00,16.308,1.13611
06/29/17 22:15:00,16.29,1.13512
06/29/17 22:30:00,16.275,1.13405
06/29/17 22:45:00,16.259,1.13027
06/29/17 23:00:00,16.239,1.12951
06/29/17 23:15:00,16.216,1.12665
06/29/17 23:30:00,16.192,1.12291
06/29/17 23:45:00,16.166,1.12104
06/30/17 00:00:00,16.143,1.1183
06/30/17 00:15:00,16.12,1.11475
06/30/17 00:30:00,16.101,1.1125
06/30/17 00:45:00,16.074,1.11025
06/30/17 01:00:00,16.047,1.10472
06/30/17 01:15:00,16.018,1.10266
06/30/17 01:30:00,15.991,1.09831
06/30/17 01:45:00,15.967,1.0951
06/30/17 02:00:00,15.931,1.09255
06/30/17 02:15:00,15.892,1.08965
06/30/17 02:30:00,15.855,1.08431
06/30/17 02:45:00,15.816,1.08003
06/30/17 03:00:00,15.776,1.07439
06/30/17 03:15:00,15.739,1.07012
06/30/17 03:30:00,15.699,1.06546
06/30/17 03:45:00,15.657,1.06176
06/30/17 04:00:00,15.613,1.05707
06/30/17 04:15:00,15.575,1.05261
06/30/17 04:30:00,15.534,1.0486
06/30/17 04:45:00,15.496,1.04562
06/30/17 05:00:00,15.46,1.04154
06/30/17 05:15:00,15.429,1.03693
06/30/17 05:30:00,15.394,1.03258
06/30/17 05:45:00,15.36,1.02968
06/30/17 06:00:00,15.324,1.02884
06/30/17 06:15:00,15.285,1.02289
06/30/17 06:30:00,15.243,1.01865
06/30/17 06:45:00,15.23,1.01747
06/30/17 07:00:00,15.233,1.01808
06/30/17 07:15:00,15.193,1.01579
06/30/17 07:30:00,15.148,1.01102
06/30/17 07:45:00,15.113,1.00958
06/30/17 08:00:00,15.09,1.00713
06/30/17 08:15:00,15.067,1.00591
06/30/17 08:30:00,15.042,1.00328
06/30/17 08:45:00,15.016,1.005
06/30/17 09:00:00,14.994,1.00317
06/30/17 09:15:00,14.978,1.00282
06/30/17 09:30:00,14.97,1.00175
06/30/17 09:45:00,14.946,0.99962
06/30/17 10:00:00,14.931,0.9955
06/30/17 10:15:00,14.928,0.99733
06/30/17 10:30:00,14.954,1.0024
06/30/17 10:45:00,15.045,1.0087
06/30/17 11:00:00,14.997,1.00507
06/30/17 11:15:00,14.963,1.00263
