"Date Heure, GMT+01:00",Débit d'eau échangé (m/s) - pour les meilleurs paramètres,Débit d'eau échangé (m/s) - quantile 0.05,Débit d'eau échangé (m/s) - quantile 0.5,Débit d'eau échangé (m/s) - quantile 0.95
17/05/27 21:15:00,-7.192591855442743e-09,-2.294331835628327e-08,-9.45206224400863e-09,-6.981755173995907e-09
17/05/27 21:30:00,-6.050434375737268e-09,-2.0923938137684672e-08,-8.332647460917997e-09,-5.6810929294215384e-09
17/05/27 21:45:00,-5.134574543319559e-09,-1.9278358465157908e-08,-7.4336616862069604e-09,-4.637232375870326e-09
17/05/27 22:00:00,-5.47079892498914e-09,-1.9768114256635272e-08,-7.762506193387253e-09,-5.0040331878165034e-09
17/05/27 22:15:00,-5.287989157665152e-09,-1.933130455711307e-08,-7.570860383054878e-09,-4.791436580831032e-09
17/05/27 22:30:00,-4.751238069644614e-09,-1.8267609647182326e-08,-7.025664494619832e-09,-4.183871915586224e-09
17/05/27 22:45:00,-4.5213166544044725e-09,-1.771696567232084e-08,-6.7781313894954565e-09,-3.922957958479856e-09
17/05/27 23:00:00,-3.3924469899915266e-09,-1.5598045521869608e-08,-5.43519718121388e-09,-2.654576114480278e-09
17/05/27 23:15:00,-3.9900012183125e-09,-1.64544555758539e-08,-6.154514231582198e-09,-3.3285518785675094e-09
17/05/27 23:30:00,-3.0954823149187405e-09,-1.4710132667516973e-08,-5.044372475282444e-09,-2.330232895531026e-09
17/05/27 23:45:00,-4.114826701595575e-09,-1.627470247456131e-08,-6.252843576248779e-09,-3.483167310136537e-09
17/05/28 00:00:00,-3.5806926312886844e-09,-1.513238245820503e-08,-5.600655050841397e-09,-2.8951350206085635e-09
17/05/28 00:15:00,-2.28985141959015e-09,-1.2690487771749304e-08,-4.001275755172173e-09,-1.4555859850773345e-09
17/05/28 00:30:00,-2.2702215662917524e-09,-1.2444551167334339e-08,-3.956309946318015e-09,-1.4459226038709971e-09
17/05/28 00:45:00,-1.4285524985169218e-09,-1.0768263614124862e-08,-2.903385087904553e-09,-5.161732707925637e-10
17/05/28 01:00:00,-1.4397263381482617e-09,-1.0568656172438295e-08,-2.8928843764930434e-09,-5.442384876097606e-10
17/05/28 01:15:00,-1.5218699633834376e-09,-1.0482882117912595e-08,-2.968276069381659e-09,-6.556767906396033e-10
17/05/28 01:30:00,-2.1883801437638795e-09,-1.1401769306473852e-08,-3.756926325593213e-09,-1.4247452106985747e-09
17/05/28 01:45:00,-1.3180211366758954e-09,-9.657445509958507e-09,-2.664555465159424e-09,-4.683699539320685e-10
17/05/28 02:00:00,-1.190477161294723e-09,-9.206076789780582e-09,-2.4821347199832644e-09,-3.450064678389708e-10
17/05/28 02:15:00,-1.2867138465821881e-09,-9.134070388938653e-09,-2.571796775541202e-09,-4.758745619781735e-10
17/05/28 02:30:00,-8.55259030263511e-10,-8.151381791776657e-09,-2.083583083845042e-09,-1.4083995254765558e-11
17/05/28 02:45:00,-5.735953378938063e-10,-7.475890129171603e-09,-1.8159025394481887e-09,2.7910984634615943e-10
17/05/28 03:00:00,-8.969348042064951e-10,-7.76328423768291e-09,-2.0282546753236375e-09,-1.0825144253212571e-10
17/05/28 03:15:00,-7.426640191710021e-09,-1.8811372015647976e-08,-8.836827269931291e-09,-7.170486870933246e-09
17/05/28 03:30:00,-1.8223581532694766e-09,-8.857424127484137e-09,-3.0734204070625992e-09,-1.2088591239134416e-09
17/05/28 03:45:00,-2.4532325060278026e-09,-9.784517196465004e-09,-3.82437459478524e-09,-1.9344419399658364e-09
17/05/28 04:00:00,-1.0604165323613302e-09,-7.1697532355585736e-09,-2.0899635355675628e-09,-3.9609951429930845e-10
17/05/28 04:15:00,-1.4200963738275618e-09,-7.630918119616581e-09,-2.505223140047974e-09,-8.225258807392777e-10
17/05/28 04:30:00,-4.514370544050905e-10,-5.849254414158622e-09,-1.420615847180784e-09,2.409699662031528e-10
17/05/28 04:45:00,-4.149456056534717e-10,-5.658868040825382e-09,-1.3591507919130663e-09,2.6009130960069626e-10
17/05/28 05:00:00,-3.4754965572147967e-10,-5.413847148361128e-09,-1.2725052123130354e-09,3.128805825536318e-10
17/05/28 05:15:00,4.806805647961099e-11,-4.709440837302736e-09,-8.93371876475868e-10,7.35914440497254e-10
17/05/28 05:30:00,-1.0437060105061846e-09,-6.245042705188553e-09,-1.928948556439991e-09,-5.124209945250868e-10
17/05/28 05:45:00,6.908713601205818e-10,-3.4813525395804845e-09,9.442995690944755e-11,1.508950853157387e-09
17/05/28 06:00:00,-1.273274929936008e-09,-6.3437877173555535e-09,-2.1699997354573952e-09,-8.098811621337632e-10
17/05/28 06:15:00,-1.3952318467236324e-10,-4.296101696610322e-09,-9.555843893949145e-10,4.4194961579258063e-10
17/05/28 06:30:00,7.768401477648013e-10,-2.8621194303468656e-09,2.489549955075887e-10,1.564005480680919e-09
17/05/28 06:45:00,6.359580084769334e-10,-2.8976676613723384e-09,1.212292627394973e-10,1.364768631439972e-09
17/05/28 07:00:00,1.2417412653675797e-09,-1.8895498499205132e-09,7.780343591612393e-10,2.1268058425505387e-09
17/05/28 07:15:00,6.007751518488647e-10,-2.624434447540125e-09,1.2294039397620082e-10,1.2838007323878742e-09
17/05/28 07:30:00,-8.594870370970398e-10,-4.70409977637587e-09,-1.5440474454564423e-09,-4.5916906388221435e-10
17/05/28 07:45:00,-4.693052613191639e-10,-3.8666185808722275e-09,-1.0450490472990737e-09,-4.0915548726871975e-11
17/05/28 08:00:00,-7.974767513019287e-10,-4.285623855793119e-09,-1.4274933457514294e-09,-4.2760861518331694e-10
17/05/28 08:15:00,-9.43568334577094e-10,-4.387281204998317e-09,-1.586152320598444e-09,-6.10931805145043e-10
17/05/28 08:30:00,-1.8812982283122892e-09,-5.86726889295619e-09,-2.5463264829994614e-09,-1.6832687466106222e-09
17/05/28 08:45:00,-3.7150313936251678e-09,-8.89911877521854e-09,-4.325475977395854e-09,-3.5014715571435318e-09
17/05/28 09:00:00,-3.413888949310717e-09,-8.250524707875684e-09,-3.987449925801911e-09,-3.2323785870147503e-09
17/05/28 09:15:00,-4.367096018143002e-09,-9.760775299128e-09,-4.922450447253368e-09,-4.257918906347413e-09
17/05/28 09:30:00,-5.0722115396695244e-09,-1.0702387420735704e-08,-5.637603273100922e-09,-5.032139149818704e-09
17/05/28 09:45:00,-6.123819673575781e-09,-1.2138703375796922e-08,-6.726332824058545e-09,-5.975314465445081e-09
17/05/28 10:00:00,-6.050182577155283e-09,-1.2249740777292573e-08,-6.635440197300113e-09,-5.891885646036599e-09
17/05/28 10:15:00,-6.436086330552371e-09,-1.299041407776258e-08,-7.0309766897480586e-09,-6.233503047070599e-09
17/05/28 10:30:00,-5.893898702424849e-09,-1.261828952436872e-08,-6.45383035902114e-09,-5.729324126235724e-09
17/05/28 10:45:00,-6.6711915991390924e-09,-1.3892846872920472e-08,-7.293575077227388e-09,-6.436055244307681e-09
17/05/28 11:00:00,-6.770196847583065e-09,-1.4323172869978862e-08,-7.427523485148413e-09,-6.524363271864786e-09
17/05/28 11:15:00,-6.945456654250393e-09,-1.486193390576318e-08,-7.644731070399757e-09,-6.687190357013151e-09
17/05/28 11:30:00,-6.093720639199773e-09,-1.3217102079465803e-08,-6.659487628013494e-09,-5.9145857100872945e-09
17/05/28 11:45:00,-7.528716317040107e-09,-1.6228506538595866e-08,-8.304460230590394e-09,-7.23608017949573e-09
17/05/28 12:00:00,-7.791856937444663e-09,-1.6842465200284096e-08,-8.5908489211306e-09,-7.485571273946334e-09
17/05/28 12:15:00,-7.539386004395965e-09,-1.6311171080474196e-08,-8.32772073522392e-09,-7.268433410700936e-09
17/05/28 12:30:00,-7.910642807473778e-09,-1.711046415664441e-08,-8.736103396245198e-09,-7.623363273978612e-09
17/05/28 12:45:00,-8.702683906847142e-09,-1.880689026734217e-08,-9.593388305972894e-09,-8.363455705762135e-09
17/05/28 13:00:00,-8.636445336662746e-09,-1.8675020641012452e-08,-9.533944300699204e-09,-8.319965161263099e-09
17/05/28 13:15:00,-9.695452440894314e-09,-2.0933644151455155e-08,-1.067926547193565e-08,-9.30710797319989e-09
17/05/28 13:30:00,-1.0309817888298767e-08,-2.207781868435177e-08,-1.1348801010058196e-08,-9.887025420596274e-09
17/05/28 13:45:00,-9.574351089725042e-09,-2.0707506820372146e-08,-1.0575915254662505e-08,-9.235400888485401e-09
17/05/28 14:00:00,-9.557640900936804e-09,-2.068646232089577e-08,-1.0570129660436578e-08,-9.243569465411383e-09
17/05/28 14:15:00,-9.33506871803047e-09,-2.0226364583209033e-08,-1.0304324504772922e-08,-9.06302677350368e-09
17/05/28 14:30:00,-9.124272892790941e-09,-1.9923776406471916e-08,-1.0050577259335114e-08,-8.895215231063958e-09
17/05/28 14:45:00,-9.571935244423457e-09,-2.088025574664698e-08,-1.054601295180646e-08,-9.32991461866095e-09
17/05/28 15:00:00,-9.411171397744056e-09,-2.0780715814794348e-08,-1.0384606063951196e-08,-9.208351414713434e-09
17/05/28 15:15:00,-1.1353221474053043e-08,-2.4590681491076793e-08,-1.2543588390201421e-08,-1.1009840150677519e-08
17/05/28 15:30:00,-1.2676879990181078e-08,-2.7426045434708612e-08,-1.4013055604777946e-08,-1.2243080327323241e-08
17/05/28 15:45:00,-1.2451690345471889e-08,-2.6962364785276804e-08,-1.3765767192808198e-08,-1.2062219667541285e-08
17/05/28 16:00:00,-1.3183633740254663e-08,-2.853990466178402e-08,-1.458195164616427e-08,-1.2758397005541156e-08
17/05/28 16:15:00,-1.284016004632349e-08,-2.7823899628742765e-08,-1.4174802664967956e-08,-1.2469657306724002e-08
17/05/28 16:30:00,-1.4272639070611604e-08,-3.089479960749486e-08,-1.5787458451654857e-08,-1.3806640275504378e-08
17/05/28 16:45:00,-1.2462058940343468e-08,-2.7283872938710374e-08,-1.3711705548757891e-08,-1.2177949315628211e-08
17/05/28 17:00:00,-1.2786203207326707e-08,-2.806907062335995e-08,-1.408842464911686e-08,-1.250636039173969e-08
17/05/28 17:15:00,-1.2232942658840784e-08,-2.732887871559342e-08,-1.3601870740842514e-08,-1.202965460578298e-08
17/05/28 17:30:00,-1.3475363935810947e-08,-2.9706175297405935e-08,-1.4880129128869157e-08,-1.3197551496091364e-08
17/05/28 17:45:00,-1.398191518120484e-08,-3.079528809735166e-08,-1.5434274303061102e-08,-1.3691017208827816e-08
17/05/28 18:00:00,-1.2850831510036187e-08,-2.9063405904139472e-08,-1.4443552132092918e-08,-1.269008365056834e-08
17/05/28 18:15:00,-1.3170144086416258e-08,-2.984171842967953e-08,-1.482994971269136e-08,-1.30170105805405e-08
17/05/28 18:30:00,-1.244434155722729e-08,-2.8799732376683096e-08,-1.4290455929710788e-08,-1.2386706771394529e-08
17/05/28 18:45:00,-1.0970992114778255e-08,-2.6471143499406935e-08,-1.2685147154911647e-08,-1.0935433003567141e-08
17/05/28 19:00:00,-1.0069830302938954e-08,-2.5127361524823755e-08,-1.1554315726414188e-08,-1.000645877269335e-08
17/05/28 19:15:00,-9.883396323573379e-09,-2.5002936610007964e-08,-1.1417694345539076e-08,-9.807251011295648e-09
17/05/28 19:30:00,-8.787947258781514e-09,-2.3287999084686817e-08,-1.0383188531193355e-08,-8.681047880543247e-09
17/05/28 19:45:00,-8.447897492658285e-09,-2.2863368087655545e-08,-1.00939212543949e-08,-8.321744182637758e-09
17/05/28 20:00:00,-8.225023329089254e-09,-2.2610285199675673e-08,-9.914508325437055e-09,-8.058859357618076e-09
17/05/28 20:15:00,-8.005973661795451e-09,-2.233549167840465e-08,-9.734853811949051e-09,-7.914888300319944e-09
17/05/28 20:30:00,-7.15755987812372e-09,-2.094458473322902e-08,-8.928933148411033e-09,-7.197435536454577e-09
17/05/28 20:45:00,-6.592823176276852e-09,-2.0022786983986407e-08,-8.40004776847536e-09,-6.542169916912144e-09
17/05/28 21:00:00,-6.394511142815418e-09,-1.9705636233879886e-08,-8.225191194810577e-09,-6.300788779611821e-09
17/05/28 21:15:00,-5.425700777550446e-09,-1.8029085779858178e-08,-7.284590708422911e-09,-5.195452512651855e-09
17/05/28 21:30:00,-4.868513592271029e-09,-1.7048781941753077e-08,-6.745990432932558e-09,-4.553859511702285e-09
17/05/28 21:45:00,-4.2729730864721205e-09,-1.597634913252932e-08,-6.163376919943175e-09,-3.8723793061024026e-09
17/05/28 22:00:00,-3.7125649221536605e-09,-1.4945479520633853e-08,-5.611105358127588e-09,-3.2321227916298767e-09
17/05/28 22:15:00,-3.0706175380146306e-09,-1.3752065264327484e-08,-4.832737765525508e-09,-2.502839047124894e-09
17/05/28 22:30:00,-2.3013273509064902e-09,-1.2318802866673195e-08,-3.890073152490459e-09,-1.6325097940139699e-09
17/05/28 22:45:00,-3.237622614449265e-09,-1.3812953447711607e-08,-5.031583150127972e-09,-2.6816133757989746e-09
17/05/28 23:00:00,-3.454658781265607e-09,-1.4031887651810848e-08,-5.288453230889445e-09,-2.927517783746225e-09
17/05/28 23:15:00,-2.2799861998379356e-09,-1.1836724489455719e-08,-3.841068352272714e-09,-1.6094819921264047e-09
17/05/28 23:30:00,-2.472962945532231e-09,-1.2000329618899741e-08,-4.06603151148488e-09,-1.8294801229501445e-09
17/05/28 23:45:00,-2.1003978556422e-09,-1.116536285650227e-08,-3.594430308950791e-09,-1.4180630003579608e-09
17/05/29 00:00:00,-1.1190041115938243e-09,-9.278878998486562e-09,-2.3855515340898137e-09,-3.230066492054817e-10
17/05/29 00:15:00,-1.3229537465520025e-09,-9.438512194037685e-09,-2.6096271810160943e-09,-5.620233722858359e-10
17/05/29 00:30:00,-6.40840325250025e-10,-8.15250089658548e-09,-1.9392225603098723e-09,1.9203579004756222e-10
17/05/29 00:45:00,-4.0447631355355895e-10,-7.599473939023937e-09,-1.7167399724016263e-09,4.445196710722854e-10
17/05/29 01:00:00,3.3401006960254165e-10,-6.3359566482290575e-09,-8.761508185628486e-10,1.2921396175258337e-09
17/05/29 01:15:00,3.8570208138466455e-10,-6.0304556903645334e-09,-7.663003565028248e-10,1.3425316414128474e-09
17/05/29 01:30:00,6.114457828942932e-10,-5.469793951107249e-09,-3.960420602577841e-10,1.6155332627221242e-09
17/05/29 01:45:00,6.931363261131196e-10,-5.10596009917208e-09,-2.3777446678252545e-10,1.7020903575470925e-09
17/05/29 02:00:00,1.9310271159866943e-09,-3.1244375975347793e-09,1.205940347581702e-09,3.277094595688368e-09
17/05/29 02:15:00,1.86398341206484e-09,-2.965782286423746e-09,1.160981755177204e-09,3.1717077852988496e-09
17/05/29 02:30:00,2.3379194136197157e-09,-2.038423652095389e-09,1.7187465894963339e-09,3.760272093700223e-09
17/05/29 02:45:00,2.7083204567901475e-09,-1.2562405560245793e-09,2.133439647167279e-09,4.2158925239732525e-09
17/05/29 03:00:00,2.3323578624001584e-09,-1.506689439878528e-09,1.766172541550759e-09,3.7086846926825956e-09
17/05/29 03:15:00,2.1051291820839424e-09,-1.540687022405507e-09,1.5563804689477934e-09,3.391448233358574e-09
17/05/29 03:30:00,2.2061474869161657e-09,-1.1158365342822663e-09,1.691350837162986e-09,3.4967451156830975e-09
17/05/29 03:45:00,2.233629503578527e-09,-7.967363990779575e-10,1.749345002188818e-09,3.5068774550950366e-09
17/05/29 04:00:00,2.244878949397844e-09,-5.138354741696105e-10,1.7908317051507083e-09,3.4955198735531212e-09
17/05/29 04:15:00,2.7760309606605915e-09,4.435995459850517e-10,2.3780080127266956e-09,4.153410504414978e-09
17/05/29 04:30:00,2.680033306390328e-09,5.640969913400795e-10,2.3067381338393034e-09,4.003788411921505e-09
17/05/29 04:45:00,3.054397623714067e-09,1.3535513820883693e-09,2.729612091911804e-09,4.538491360506214e-09
17/05/29 05:00:00,2.7923765522075428e-09,1.2319943953897905e-09,2.4839594825465383e-09,4.12497280777302e-09
17/05/29 05:15:00,3.300347106716117e-09,2.0239654396903006e-09,3.1419302715107733e-09,4.8117065887254284e-09
17/05/29 05:30:00,3.1412339396297284e-09,1.9418548991012585e-09,2.9977562654437406e-09,4.579162382611912e-09
17/05/29 05:45:00,3.222371702804594e-09,2.0510879661372883e-09,3.2208364864061423e-09,4.642900286455642e-09
17/05/29 06:00:00,2.927435849287008e-09,1.859843168361408e-09,2.9254587641247554e-09,4.230991113018945e-09
17/05/29 06:15:00,2.833580481365061e-09,1.828261320113711e-09,2.8326665457711897e-09,4.529299157951527e-09
17/05/29 06:30:00,3.1818911949699213e-09,2.146436361982751e-09,3.185278041328843e-09,5.2312230103268575e-09
17/05/29 06:45:00,3.670562076507622e-09,2.636320495241762e-09,3.7069487479612917e-09,5.918403100935166e-09
17/05/29 07:00:00,1.435410235117729e-09,8.369399617791373e-10,1.4290677530226503e-09,2.3148207795031794e-09
17/05/29 07:15:00,1.4147610860604232e-09,8.628021075374193e-10,1.4101015910483738e-09,2.2360187035275203e-09
17/05/29 07:30:00,-4.666942388098505e-10,-1.2733093468497714e-09,-7.252041189786951e-10,-2.751968930514437e-10
17/05/29 07:45:00,-7.207597296776669e-10,-1.5675265530035176e-09,-9.354328422972458e-10,-5.879329245672693e-10
17/05/29 08:00:00,-1.6589000173539148e-09,-3.1150986234962375e-09,-1.8672967616595315e-09,-1.469688926114543e-09
17/05/29 08:15:00,-1.1707402824967517e-09,-2.2257844456419207e-09,-1.3328084191854828e-09,-1.0487699597661049e-09
17/05/29 08:30:00,-2.1510957459724978e-09,-3.855654462370239e-09,-2.342533056420848e-09,-1.9597241607272053e-09
17/05/29 08:45:00,-2.6465931668440135e-09,-4.657198626745185e-09,-2.8433950749473524e-09,-2.3552904071522107e-09
17/05/29 09:00:00,-3.4019096428750117e-09,-5.911529932234316e-09,-3.71182640179768e-09,-2.9948130642054593e-09
17/05/29 09:15:00,-4.521819807479233e-09,-7.794387357762389e-09,-4.98920371683198e-09,-3.965380024339993e-09
17/05/29 09:30:00,-4.657090268977981e-09,-8.001073581453966e-09,-5.158006022298878e-09,-4.081182058968125e-09
17/05/29 09:45:00,-3.952880245350343e-09,-6.830092047493963e-09,-4.379428375500538e-09,-3.474446952367316e-09
17/05/29 10:00:00,-5.517835077739619e-09,-9.601521355762088e-09,-6.148666464866892e-09,-4.876380632623523e-09
17/05/29 10:15:00,-3.3294553780649494e-09,-5.891160892446123e-09,-3.699078821028934e-09,-2.981227709142331e-09
17/05/29 10:30:00,-3.138768356336641e-09,-5.743478137532065e-09,-3.487099498045154e-09,-2.8666016227418822e-09
17/05/29 10:45:00,-4.796361530168269e-09,-8.66152127798614e-09,-5.3543081079965305e-09,-4.3746379851938855e-09
17/05/29 11:00:00,-4.019772958940848e-09,-7.434485915780442e-09,-4.484493221212915e-09,-3.7069851632764994e-09
17/05/29 11:15:00,-5.615909071110536e-09,-1.032894036967491e-08,-6.27647578355095e-09,-5.179638051799884e-09
17/05/29 11:30:00,-5.489019461180078e-09,-1.019367523724668e-08,-6.133323182666572e-09,-5.075577291790978e-09
17/05/29 11:45:00,-6.175461475521615e-09,-1.1484533324335189e-08,-6.8996670599119625e-09,-5.719459128528115e-09
17/05/29 12:00:00,-5.9296350052306934e-09,-1.1060875770851908e-08,-6.618244174916299e-09,-5.510913503314896e-09
17/05/29 12:15:00,-5.895458787819052e-09,-1.1299185587176908e-08,-6.571366117924526e-09,-5.49834311414088e-09
17/05/29 12:30:00,-6.776186722845523e-09,-1.2748671451845439e-08,-7.552773517716105e-09,-6.32223562391232e-09
17/05/29 12:45:00,-7.411590896566622e-09,-1.3895123274210164e-08,-8.25841350859946e-09,-6.921246686886207e-09
17/05/29 13:00:00,-7.897405396306567e-09,-1.4880467524847063e-08,-8.794581063398255e-09,-7.385064559883858e-09
17/05/29 13:15:00,-8.610775203976573e-09,-1.617485878568914e-08,-9.585237492615306e-09,-8.057533307237463e-09
17/05/29 13:30:00,-8.174287025042304e-09,-1.6083493648011427e-08,-9.083148455601986e-09,-7.68011521046219e-09
17/05/29 13:45:00,-8.190394140683566e-09,-1.6577384798210915e-08,-9.08674735455861e-09,-7.718832684133758e-09
17/05/29 14:00:00,-9.339598427970941e-09,-1.8459960671179942e-08,-1.036427832445952e-08,-8.792745198604734e-09
17/05/29 14:15:00,-1.1447244041562499e-08,-2.154039080437542e-08,-1.2720623665529729e-08,-1.0742528644414051e-08
17/05/29 14:30:00,-9.530158884274442e-09,-1.9666238415538828e-08,-1.0551893581123295e-08,-9.01412633425025e-09
17/05/29 14:45:00,-1.0445917908441515e-08,-2.1359578994406547e-08,-1.1561726687148166e-08,-9.881828688662608e-09
17/05/29 15:00:00,-9.85762582672578e-09,-2.117489827924146e-08,-1.088446133223897e-08,-9.371284193093743e-09
17/05/29 15:15:00,-9.653072119419903e-09,-2.080378003199712e-08,-1.0634033209555582e-08,-9.215670893070183e-09
17/05/29 15:30:00,-1.117333159328382e-08,-2.3840415863674025e-08,-1.2323701170657841e-08,-1.0636346914338901e-08
17/05/29 15:45:00,-1.0211768319834391e-08,-2.2033841418078737e-08,-1.1229443153126795e-08,-9.788056587467509e-09
17/05/29 16:00:00,-1.0492425595032273e-08,-2.2654019105061707e-08,-1.1554323720019966e-08,-1.007955408027783e-08
17/05/29 16:15:00,-1.0693456786725619e-08,-2.3103369883870073e-08,-1.1792568699320327e-08,-1.0296691499434019e-08
17/05/29 16:30:00,-1.1533615840164657e-08,-2.491554873529367e-08,-1.2714829189519605e-08,-1.1098413743582114e-08
17/05/29 16:45:00,-9.719612670266997e-09,-2.1400719418807057e-08,-1.073915445459761e-08,-9.474496742711835e-09
17/05/29 17:00:00,-9.60646406866772e-09,-2.1439635844444638e-08,-1.065533705713051e-08,-9.408623213857936e-09
17/05/29 17:15:00,-9.360435981875526e-09,-2.1228643731774355e-08,-1.0539077166527022e-08,-9.218322993831407e-09
17/05/29 17:30:00,-9.635455988643571e-09,-2.1914301484571297e-08,-1.0879493750337588e-08,-9.504197429066608e-09
17/05/29 17:45:00,-1.0085734913900524e-08,-2.288719436194242e-08,-1.1366867447293316e-08,-9.94876181437121e-09
17/05/29 18:00:00,-8.962099506959476e-09,-2.1126986382569157e-08,-1.0465272204385201e-08,-8.954299524077669e-09
17/05/29 18:15:00,-7.130883439288027e-09,-1.814530392607594e-08,-8.231547887760371e-09,-7.085905195935993e-09
17/05/29 18:30:00,-9.250609167565926e-09,-2.1976777730969843e-08,-1.0883975498643395e-08,-9.238906528707957e-09
17/05/29 18:45:00,-7.692700698669341e-09,-1.941204885724801e-08,-8.867409917456825e-09,-7.642280586139805e-09
17/05/29 19:00:00,-9.617436624864695e-09,-2.287819356183718e-08,-1.124352611014956e-08,-9.597065364630453e-09
17/05/29 19:15:00,-8.766305015228681e-09,-2.150078870499783e-08,-1.0078403889224319e-08,-8.722589761589461e-09
17/05/29 19:30:00,-7.376307564754825e-09,-1.9205293355639697e-08,-8.659212902273339e-09,-7.296289350477991e-09
17/05/29 19:45:00,-5.6007589677165015e-09,-1.623234524572581e-08,-6.938116747789991e-09,-5.645643064156047e-09
17/05/29 20:00:00,-5.225073262948854e-09,-1.5669789021899305e-08,-6.595959778366023e-09,-5.2282462803532326e-09
17/05/29 20:15:00,-4.911699491572108e-09,-1.519300596442008e-08,-6.309929911907375e-09,-4.858875524149653e-09
17/05/29 20:30:00,-4.440078971157391e-09,-1.4425015848473777e-08,-5.8648743639366785e-09,-4.312786572313598e-09
17/05/29 20:45:00,-4.535912978553824e-09,-1.4618005472755158e-08,-5.9761680049064125e-09,-4.405925846384662e-09
17/05/29 21:00:00,-3.6700840144732183e-09,-1.312120723184762e-08,-5.133669045420675e-09,-3.419943661597813e-09
17/05/29 21:15:00,-3.920742397411914e-09,-1.3538426379966495e-08,-5.3904365415746724e-09,-3.689698324649271e-09
17/05/29 21:30:00,-2.828515643926721e-09,-1.1603495053691404e-08,-4.29853397321267e-09,-2.4527739839186324e-09
17/05/29 21:45:00,-2.4465887094038408e-09,-1.0888188128888032e-08,-3.834875528241355e-09,-2.0141139867035918e-09
17/05/29 22:00:00,-1.2655740899703005e-09,-8.778057392078153e-09,-2.390452946698929e-09,-6.808635322208545e-10
17/05/29 22:15:00,-1.7404160335132701e-09,-9.497812314407383e-09,-2.970699242155206e-09,-1.209373157173843e-09
17/05/29 22:30:00,-1.6098520294605123e-09,-9.152865132477928e-09,-2.8051070355417096e-09,-1.062056664835609e-09
17/05/29 22:45:00,-5.086657761665947e-10,-7.296000692491589e-09,-1.6504042577025757e-09,1.7569012911167192e-10
17/05/29 23:00:00,1.0056541710490308e-10,-6.279174957768419e-09,-1.06865849502924e-09,8.606692580848119e-10
17/05/29 23:15:00,-8.840495557826955e-10,-7.47657846744687e-09,-1.9097075032448174e-09,-2.5114743618104285e-10
17/05/29 23:30:00,4.2073389217023305e-10,-5.440925932020946e-09,-5.559677718203204e-10,1.2606969912454247e-09
17/05/29 23:45:00,6.582555056589001e-10,-4.910921447276451e-09,-1.8396846546142598e-10,1.5598209390788043e-09
17/05/30 00:00:00,-2.5921516669247247e-11,-5.645865552850182e-09,-1.1126477517109379e-09,6.895503612547316e-10
17/05/30 00:15:00,6.370149963075278e-10,-4.4930490439298865e-09,-1.5926245044983744e-10,1.509429026214093e-09
17/05/30 00:30:00,7.202658608429502e-11,-5.056216334509145e-09,-9.54669232555716e-10,7.747225638787825e-10
17/05/30 00:45:00,4.660336561101985e-10,-4.271170084280129e-09,-3.4861979969491586e-10,1.2606371502243974e-09
17/05/30 01:00:00,1.3172156698715298e-09,-2.8590179113052727e-09,7.148238667653573e-10,2.341943305950167e-09
17/05/30 01:15:00,1.3324162884131852e-09,-2.616621141982023e-09,7.518989320054459e-10,2.3451114383732374e-09
17/05/30 01:30:00,4.71721273154202e-10,-3.5916956075965345e-09,-2.361163486952478e-10,1.2179564023995226e-09
17/05/30 01:45:00,2.1945458783534377e-09,-9.630859443277018e-10,1.7280629149851734e-09,3.417301774888415e-09
17/05/30 02:00:00,1.8163685000516239e-09,-1.284094719444795e-09,1.353022471839438e-09,2.9128435219405446e-09
17/05/30 02:15:00,2.071934623870675e-09,-7.075720565019594e-10,1.6457880613884868e-09,3.2208147260348596e-09
17/05/30 02:30:00,1.7173382715895968e-09,-9.86168480210381e-10,1.297270069144929e-09,2.7438538108270905e-09
17/05/30 02:45:00,2.0998693894824783e-09,-2.548777855437834e-10,1.7232882898454704e-09,3.2150164752664523e-09
17/05/30 03:00:00,1.8337711349403207e-09,-4.0178099736110084e-10,1.467642340990949e-09,2.851422653549207e-09
17/05/30 03:15:00,2.4861628311612094e-09,6.684516273836039e-10,2.176498536954341e-09,3.669889281354699e-09
17/05/30 03:30:00,3.042330387614811e-09,1.6116336043481283e-09,2.7830062698797065e-09,4.444430157235502e-09
17/05/30 03:45:00,3.4497891210349962e-09,2.1790744764160763e-09,3.3306197799731763e-09,4.954508803223234e-09
17/05/30 04:00:00,1.9942076878720627e-09,6.534395247115299e-10,1.7300062493674773e-09,2.973165935671318e-09
17/05/30 04:15:00,3.9290273257108765e-09,2.636811435863251e-09,3.93464372194785e-09,5.967104588222583e-09
17/05/30 04:30:00,2.525385012219772e-09,1.5547741982757657e-09,2.4232265083412585e-09,3.6910317025018458e-09
17/05/30 04:45:00,2.331772552821576e-09,1.4409075044241604e-09,2.2998722926104165e-09,3.421635197398132e-09
17/05/30 05:00:00,2.121603781546355e-09,1.310208719296213e-09,2.1181645326606713e-09,3.1385765097979856e-09
17/05/30 05:15:00,2.830245815488297e-09,1.9099448689274823e-09,2.833515200251213e-09,4.656557361926161e-09
17/05/30 05:30:00,2.3703718987633238e-09,1.5787354756824357e-09,2.3715989172501395e-09,3.861448494291153e-09
17/05/30 05:45:00,2.6398674357608343e-09,1.8728154582703382e-09,2.7442710326397446e-09,4.351477844721785e-09
17/05/30 06:00:00,2.7272080149742806e-09,2.023037737330924e-09,2.8622204606421064e-09,4.471272241346469e-09
