"Date Heure, GMT+01:00",Flux d'énergie total (W/m2) pour la profondeur 0.0020 m,Flux d'énergie total (W/m2) pour la profondeur 0.0060 m,Flux d'énergie total (W/m2) pour la profondeur 0.0100 m,Flux d'énergie total (W/m2) pour la profondeur 0.0140 m,Flux d'énergie total (W/m2) pour la profondeur 0.0180 m,Flux d'énergie total (W/m2) pour la profondeur 0.0220 m,Flux d'énergie total (W/m2) pour la profondeur 0.0260 m,Flux d'énergie total (W/m2) pour la profondeur 0.0300 m,Flux d'énergie total (W/m2) pour la profondeur 0.0340 m,Flux d'énergie total (W/m2) pour la profondeur 0.0380 m,Flux d'énergie total (W/m2) pour la profondeur 0.0420 m,Flux d'énergie total (W/m2) pour la profondeur 0.0460 m,Flux d'énergie total (W/m2) pour la profondeur 0.0500 m,Flux d'énergie total (W/m2) pour la profondeur 0.0540 m,Flux d'énergie total (W/m2) pour la profondeur 0.0580 m,Flux d'énergie total (W/m2) pour la profondeur 0.0620 m,Flux d'énergie total (W/m2) pour la profondeur 0.0660 m,Flux d'énergie total (W/m2) pour la profondeur 0.0700 m,Flux d'énergie total (W/m2) pour la profondeur 0.0740 m,Flux d'énergie total (W/m2) pour la profondeur 0.0780 m,Flux d'énergie total (W/m2) pour la profondeur 0.0820 m,Flux d'énergie total (W/m2) pour la profondeur 0.0860 m,Flux d'énergie total (W/m2) pour la profondeur 0.0900 m,Flux d'énergie total (W/m2) pour la profondeur 0.0940 m,Flux d'énergie total (W/m2) pour la profondeur 0.0980 m,Flux d'énergie total (W/m2) pour la profondeur 0.1020 m,Flux d'énergie total (W/m2) pour la profondeur 0.1060 m,Flux d'énergie total (W/m2) pour la profondeur 0.1100 m,Flux d'énergie total (W/m2) pour la profondeur 0.1140 m,Flux d'énergie total (W/m2) pour la profondeur 0.1180 m,Flux d'énergie total (W/m2) pour la profondeur 0.1220 m,Flux d'énergie total (W/m2) pour la profondeur 0.1260 m,Flux d'énergie total (W/m2) pour la profondeur 0.1300 m,Flux d'énergie total (W/m2) pour la profondeur 0.1340 m,Flux d'énergie total (W/m2) pour la profondeur 0.1380 m,Flux d'énergie total (W/m2) pour la profondeur 0.1420 m,Flux d'énergie total (W/m2) pour la profondeur 0.1460 m,Flux d'énergie total (W/m2) pour la profondeur 0.1500 m,Flux d'énergie total (W/m2) pour la profondeur 0.1540 m,Flux d'énergie total (W/m2) pour la profondeur 0.1580 m,Flux d'énergie total (W/m2) pour la profondeur 0.1620 m,Flux d'énergie total (W/m2) pour la profondeur 0.1660 m,Flux d'énergie total (W/m2) pour la profondeur 0.1700 m,Flux d'énergie total (W/m2) pour la profondeur 0.1740 m,Flux d'énergie total (W/m2) pour la profondeur 0.1780 m,Flux d'énergie total (W/m2) pour la profondeur 0.1820 m,Flux d'énergie total (W/m2) pour la profondeur 0.1860 m,Flux d'énergie total (W/m2) pour la profondeur 0.1900 m,Flux d'énergie total (W/m2) pour la profondeur 0.1940 m,Flux d'énergie total (W/m2) pour la profondeur 0.1980 m,Flux d'énergie total (W/m2) pour la profondeur 0.2020 m,Flux d'énergie total (W/m2) pour la profondeur 0.2060 m,Flux d'énergie total (W/m2) pour la profondeur 0.2100 m,Flux d'énergie total (W/m2) pour la profondeur 0.2140 m,Flux d'énergie total (W/m2) pour la profondeur 0.2180 m,Flux d'énergie total (W/m2) pour la profondeur 0.2220 m,Flux d'énergie total (W/m2) pour la profondeur 0.2260 m,Flux d'énergie total (W/m2) pour la profondeur 0.2300 m,Flux d'énergie total (W/m2) pour la profondeur 0.2340 m,Flux d'énergie total (W/m2) pour la profondeur 0.2380 m,Flux d'énergie total (W/m2) pour la profondeur 0.2420 m,Flux d'énergie total (W/m2) pour la profondeur 0.2460 m,Flux d'énergie total (W/m2) pour la profondeur 0.2500 m,Flux d'énergie total (W/m2) pour la profondeur 0.2540 m,Flux d'énergie total (W/m2) pour la profondeur 0.2580 m,Flux d'énergie total (W/m2) pour la profondeur 0.2620 m,Flux d'énergie total (W/m2) pour la profondeur 0.2660 m,Flux d'énergie total (W/m2) pour la profondeur 0.2700 m,Flux d'énergie total (W/m2) pour la profondeur 0.2740 m,Flux d'énergie total (W/m2) pour la profondeur 0.2780 m,Flux d'énergie total (W/m2) pour la profondeur 0.2820 m,Flux d'énergie total (W/m2) pour la profondeur 0.2860 m,Flux d'énergie total (W/m2) pour la profondeur 0.2900 m,Flux d'énergie total (W/m2) pour la profondeur 0.2940 m,Flux d'énergie total (W/m2) pour la profondeur 0.2980 m,Flux d'énergie total (W/m2) pour la profondeur 0.3020 m,Flux d'énergie total (W/m2) pour la profondeur 0.3060 m,Flux d'énergie total (W/m2) pour la profondeur 0.3100 m,Flux d'énergie total (W/m2) pour la profondeur 0.3140 m,Flux d'énergie total (W/m2) pour la profondeur 0.3180 m,Flux d'énergie total (W/m2) pour la profondeur 0.3220 m,Flux d'énergie total (W/m2) pour la profondeur 0.3260 m,Flux d'énergie total (W/m2) pour la profondeur 0.3300 m,Flux d'énergie total (W/m2) pour la profondeur 0.3340 m,Flux d'énergie total (W/m2) pour la profondeur 0.3380 m,Flux d'énergie total (W/m2) pour la profondeur 0.3420 m,Flux d'énergie total (W/m2) pour la profondeur 0.3460 m,Flux d'énergie total (W/m2) pour la profondeur 0.3500 m,Flux d'énergie total (W/m2) pour la profondeur 0.3540 m,Flux d'énergie total (W/m2) pour la profondeur 0.3580 m,Flux d'énergie total (W/m2) pour la profondeur 0.3620 m,Flux d'énergie total (W/m2) pour la profondeur 0.3660 m,Flux d'énergie total (W/m2) pour la profondeur 0.3700 m,Flux d'énergie total (W/m2) pour la profondeur 0.3740 m,Flux d'énergie total (W/m2) pour la profondeur 0.3780 m,Flux d'énergie total (W/m2) pour la profondeur 0.3820 m,Flux d'énergie total (W/m2) pour la profondeur 0.3860 m,Flux d'énergie total (W/m2) pour la profondeur 0.3900 m,Flux d'énergie total (W/m2) pour la profondeur 0.3940 m,Flux d'énergie total (W/m2) pour la profondeur 0.3980 m
17/05/26 05:30:00,6.648616,6.4273787,5.9918575,5.55203,5.10413,4.65966,4.2148438,3.7735422,3.3281524,2.8863418,2.4519594,2.0250306,1.6055802,1.1936274,0.7891925,0.38083518,-0.016154498,-0.40176183,-0.7836132,-1.1540599,-1.5092719,-1.8606961,-2.2045074,-2.536878,-2.861622,-3.1710947,-3.4729276,-3.770936,-4.0536585,-4.328728,-4.6037793,-4.855897,-5.0927134,-5.321864,-5.5509844,-5.772434,-5.9785748,-6.1846776,-6.3754673,-6.554759,-6.73019,-6.897939,-7.0541873,-7.198931,-7.339809,-7.465362,-7.5832267,-7.7010403,-7.8111634,-7.9174137,-8.015972,-8.103021,-8.1861925,-8.26549,-8.333272,-8.397178,-8.461024,-8.513355,-8.565626,-8.6102,-8.643255,-8.676249,-8.705362,-8.738231,-8.7634,-8.777051,-8.790637,-8.807979,-8.817619,-8.823378,-8.82907,-8.830881,-8.82499,-8.811397,-8.797739,-8.784016,-8.770229,-8.752559,-8.734824,-8.717024,-8.687703,-8.6659565,-8.651782,-8.62227,-8.588875,-8.563052,-8.537168,-8.4997635,-8.462296,-8.428585,-8.387174,-8.338062,-8.281252,-8.2091055,-8.117805,-7.99971,-7.854825,-7.690786,-7.499956,-7.396885
17/05/26 05:45:00,6.564936,6.3541408,5.9321866,5.5102777,5.088383,4.6588407,4.2292666,3.8034651,3.3814218,2.9631293,2.5485792,2.1377678,1.7345101,1.3388062,0.9391993,0.54714715,0.1664709,-0.2066447,-0.5760143,-0.941635,-1.2958648,-1.634879,-1.9739474,-2.3092477,-2.6293178,-2.94179,-3.2428408,-3.5324645,-3.814475,-4.085049,-4.348001,-4.603326,-4.854839,-5.1025352,-5.3273177,-5.540638,-5.75013,-5.9519725,-6.146161,-6.332693,-6.5153847,-6.6789584,-6.8310475,-6.9869256,-7.131315,-7.271852,-7.4047146,-7.5184455,-7.6321363,-7.738147,-7.832658,-7.9271235,-8.017724,-8.104459,-8.183506,-8.251049,-8.310902,-8.366884,-8.415176,-8.463414,-8.511597,-8.552088,-8.592523,-8.621446,-8.646492,-8.679119,-8.700231,-8.709828,-8.7231865,-8.732667,-8.734449,-8.732355,-8.7302,-8.727985,-8.718074,-8.704282,-8.69043,-8.676518,-8.658728,-8.629421,-8.603871,-8.574445,-8.529681,-8.488677,-8.447614,-8.395035,-8.334757,-8.266783,-8.183475,-8.084834,-7.9670386,-7.8339105,-7.6816297,-7.4987416,-7.2890644,-7.0487785,-6.762611,-6.422923,-6.025898,-5.8121023
17/05/26 06:00:00,6.40549,6.216867,5.8354034,5.4425178,5.0458508,4.649224,4.248814,3.8408048,3.4290128,3.0287092,2.6322534,2.2396424,1.8546919,1.4659412,1.0810246,0.7037575,0.3303186,-0.03547536,-0.39744592,-0.75177693,-1.102287,-1.4489788,-1.7803957,-2.0965385,-2.405045,-2.7097335,-3.0144227,-3.3038383,-3.5817966,-3.8597536,-4.126252,-4.3851104,-4.628688,-4.860801,-5.0967255,-5.325003,-5.5379934,-5.739515,-5.9333835,-6.1195965,-6.2905164,-6.4614153,-6.624654,-6.772593,-6.9243245,-7.068392,-7.204792,-7.3335238,-7.4469476,-7.5565186,-7.6622353,-7.764096,-7.858281,-7.94097,-8.0198,-8.098587,-8.165874,-8.22548,-8.288857,-8.344554,-8.392565,-8.436708,-8.469346,-8.501936,-8.530655,-8.551686,-8.576486,-8.597413,-8.610651,-8.620017,-8.625512,-8.634771,-8.636338,-8.626394,-8.620215,-8.613982,-8.596236,-8.570798,-8.549124,-8.523575,-8.486514,-8.449399,-8.416045,-8.375,-8.3262615,-8.277467,-8.22098,-8.164438,-8.111659,-8.058826,-8.021214,-7.9873657,-7.9687395,-7.9806085,-8.030613,-8.137846,-8.325222,-8.62329,-9.070243,-9.33765
17/05/26 06:15:00,5.9370623,5.7809033,5.4719386,5.1512294,4.80734,4.455566,4.0997467,3.739901,3.3760455,3.0081975,2.6440089,2.2796764,1.9075752,1.539174,1.1744835,0.80969536,0.4486376,0.091319405,-0.2546134,-0.59679097,-0.9352071,-1.2622169,-1.581633,-1.8972701,-2.2129414,-2.5171874,-2.8061836,-3.0951996,-3.3804152,-3.6503706,-3.9126987,-4.167398,-4.414465,-4.6500764,-4.8780503,-5.102203,-5.3148937,-5.523758,-5.721157,-5.9070864,-6.089184,-6.259809,-6.4227796,-6.589548,-6.741021,-6.877196,-7.0095277,-7.1341953,-7.262655,-7.387266,-7.492754,-7.5943904,-7.6921754,-7.7822886,-7.8647294,-7.9394956,-8.0180435,-8.092733,-8.155929,-8.211446,-8.263102,-8.310897,-8.351012,-8.379627,-8.412016,-8.448178,-8.46902,-8.482178,-8.499109,-8.512172,-8.521369,-8.526699,-8.528162,-8.525758,-8.5194845,-8.509344,-8.499152,-8.488912,-8.467163,-8.445366,-8.427337,-8.409256,-8.383489,-8.357669,-8.335619,-8.309699,-8.291367,-8.276801,-8.273644,-8.281892,-8.29009,-8.313514,-8.352164,-8.394583,-8.444592,-8.494553,-8.52919,-8.52941,-8.460844,-8.403674
17/05/26 06:30:00,5.5763483,5.446162,5.170248,4.871443,4.5650043,4.250918,3.9291694,3.6035688,3.262652,2.9178667,2.5806656,2.243406,1.9022677,1.5610664,1.2159834,0.87083566,0.52944255,0.19562455,-0.13825332,-0.4683721,-0.79090893,-1.1135007,-1.4285057,-1.73974,-2.0433831,-2.3394296,-2.6316962,-2.912543,-3.1819658,-3.451418,-3.7170768,-3.9751222,-4.2179127,-4.449262,-4.676807,-4.8967266,-5.109016,-5.313673,-5.5106964,-5.703901,-5.893284,-6.075026,-6.241486,-6.3926616,-6.547644,-6.6987963,-6.8346577,-6.966683,-7.0910525,-7.2077637,-7.3206344,-7.4258432,-7.5233903,-7.6170917,-7.710765,-7.7967715,-7.8674736,-7.938143,-8.008779,-8.064108,-8.115582,-8.16702,-8.214604,-8.258331,-8.294383,-8.322758,-8.351092,-8.379387,-8.400003,-8.4167595,-8.429654,-8.438688,-8.440041,-8.4375305,-8.438796,-8.440018,-8.437376,-8.43087,-8.424321,-8.421543,-8.411085,-8.396762,-8.393849,-8.383253,-8.372611,-8.369561,-8.366467,-8.370963,-8.371595,-8.368365,-8.3727255,-8.380861,-8.385131,-8.385538,-8.385901,-8.382402,-8.382677,-8.386724,-8.413643,-8.440509
17/05/26 06:45:00,4.948273,4.8435874,4.637647,4.4197993,4.1709843,3.9065106,3.6378653,3.3574393,3.0614371,2.761336,2.4571576,2.1451008,1.8251829,1.5088739,1.2000085,0.8795055,0.55883276,0.23800197,-0.082977846,-0.39645863,-0.70625067,-1.0123446,-1.3109138,-1.6057695,-1.9007237,-2.1881323,-2.471808,-2.7517433,-3.0241137,-3.2850964,-3.538504,-3.7881496,-4.03021,-4.2608624,-4.487738,-4.710835,-4.922509,-5.1303964,-5.330673,-5.5233355,-5.708381,-5.8781667,-6.044148,-6.2101393,-6.3646812,-6.511591,-6.650864,-6.786319,-6.914133,-7.0343037,-7.150648,-7.2631636,-7.375668,-7.472883,-7.5586267,-7.640534,-7.7224216,-7.796652,-7.8632226,-7.9297686,-7.992472,-8.051331,-8.098705,-8.142233,-8.185731,-8.221561,-8.249722,-8.274031,-8.298306,-8.322549,-8.342938,-8.355654,-8.368333,-8.380976,-8.385944,-8.387055,-8.388129,-8.392983,-8.3977995,-8.391119,-8.388219,-8.396734,-8.393754,-8.390735,-8.387674,-8.384574,-8.385252,-8.3820715,-8.3826685,-8.383226,-8.383743,-8.38422,-8.384657,-8.392692,-8.396868,-8.404822,-8.416556,-8.420615,-8.420815,-8.417149
17/05/26 07:00:00,4.1914377,4.137912,4.0155554,3.8552043,3.668272,3.4699976,3.2565308,3.0240242,2.780093,2.5247176,2.2578788,1.9795636,1.6935781,1.4113698,1.1214733,0.82770014,0.53386384,0.23996049,-0.054012865,-0.35187754,-0.64981544,-0.94019026,-1.2306392,-1.5173434,-1.7926639,-2.0718749,-2.3473363,-2.6114094,-2.867911,-3.1244752,-3.3811002,-3.6263275,-3.8601537,-4.094032,-4.3203225,-4.535203,-4.7501273,-4.953637,-5.145727,-5.341671,-5.5261903,-5.6992817,-5.872399,-6.037903,-6.1957893,-6.346056,-6.4887013,-6.619901,-6.747293,-6.8708744,-6.994461,-7.1104136,-7.211092,-7.3117685,-7.408624,-7.501656,-7.587043,-7.6686025,-7.746333,-7.8125954,-7.8712053,-7.9259815,-7.9807415,-8.024027,-8.063474,-8.110538,-8.146122,-8.181685,-8.217224,-8.237462,-8.257675,-8.28168,-8.298018,-8.31433,-8.330612,-8.339227,-8.351629,-8.360183,-8.361067,-8.365739,-8.374195,-8.374983,-8.375737,-8.380278,-8.380964,-8.377798,-8.374599,-8.382822,-8.387192,-8.387708,-8.38819,-8.392456,-8.400508,-8.400887,-8.40505,-8.401543,-8.398,-8.40588,-8.413727,-8.417712
17/05/26 07:15:00,2.81626,2.8467925,2.8807695,2.8682804,2.8132088,2.7194262,2.5984368,2.4541047,2.2864661,2.095553,1.892853,1.6783915,1.4483734,1.2066382,0.9532035,0.691905,0.4303959,0.16868973,-0.1046575,-0.37435928,-0.64040554,-0.92188114,-1.1996834,-1.4699848,-1.7404162,-1.9995134,-2.2549074,-2.5104115,-2.758381,-3.0064483,-3.25079,-3.4875817,-3.720637,-3.9461336,-4.1640663,-4.37443,-4.5810404,-4.787713,-4.986805,-5.1744943,-5.3622336,-5.5423822,-5.7149363,-5.8837123,-6.037249,-6.183182,-6.321508,-6.4598618,-6.602059,-6.732823,-6.848331,-6.9562187,-7.0603023,-7.1682167,-7.276141,-7.3687987,-7.4538236,-7.531215,-7.6047897,-7.6783643,-7.744299,-7.8064113,-7.8646994,-7.919161,-7.9697967,-8.016603,-8.05958,-8.094906,-8.126398,-8.161696,-8.193159,-8.216966,-8.240755,-8.256887,-8.265362,-8.281453,-8.297522,-8.305931,-8.310498,-8.311223,-8.3157425,-8.324055,-8.328523,-8.329146,-8.322107,-8.315041,-8.307947,-8.293188,-8.278402,-8.255951,-8.233471,-8.203325,-8.150239,-8.089484,-8.017246,-7.922065,-7.8001227,-7.6399627,-7.4339466,-7.319542
17/05/26 07:30:00,0.9428816,1.0736519,1.3006681,1.4624124,1.5626935,1.6129636,1.6246768,1.5940154,1.5248024,1.4284983,1.3089288,1.1622835,0.99620867,0.8221701,0.63254035,0.4273301,0.20654958,-0.0259711,-0.25494632,-0.49564087,-0.74422485,-0.9815933,-1.2230107,-1.4684678,-1.7141354,-1.9638233,-2.2098844,-2.452309,-2.6987262,-2.9376721,-3.1653185,-3.393115,-3.6134152,-3.8262115,-4.0391355,-4.2521796,-4.4577003,-4.6518726,-4.8385086,-5.0290594,-5.2158804,-5.391331,-5.559223,-5.719553,-5.879951,-6.0365963,-6.1856656,-6.3233347,-6.4534187,-6.579733,-6.7060914,-6.8248534,-6.9360166,-7.0433955,-7.143168,-7.235332,-7.319883,-7.404457,-7.4852333,-7.562207,-7.6315584,-7.697105,-7.7626615,-7.8167706,-7.867067,-7.921186,-7.9714904,-8.010339,-8.04155,-8.072758,-8.103961,-8.131342,-8.147259,-8.166986,-8.190525,-8.202598,-8.210839,-8.219069,-8.223467,-8.224031,-8.224581,-8.217478,-8.20272,-8.184126,-8.161697,-8.127791,-8.086231,-8.033193,-7.9686794,-7.8965073,-7.793763,-7.6719036,-7.534745,-7.359377,-7.1496143,-6.9130964,-6.6345453,-6.298687,-5.905519,-5.6956186
17/05/26 07:45:00,0.52328503,0.56266177,0.6412779,0.7119389,0.7708358,0.8179753,0.8457257,0.84645545,0.8201685,0.7745067,0.70565516,0.6136173,0.49839664,0.36763364,0.22133166,0.05949448,-0.11405507,-0.29549468,-0.48863885,-0.69348234,-0.9023834,-1.1153373,-1.3285197,-1.5457443,-1.7670058,-1.9922982,-2.2177966,-2.439677,-2.6655703,-2.8916523,-3.110279,-3.3252635,-3.5365994,-3.748099,-3.952119,-4.152472,-4.352972,-4.5459743,-4.7352915,-4.913281,-5.0875745,-5.2658043,-5.4365087,-5.5958633,-5.743863,-5.891959,-6.0401464,-6.184602,-6.321502,-6.447025,-6.5688,-6.690645,-6.8049183,-6.9116135,-7.0107293,-7.109898,-7.2052975,-7.2854686,-7.3656826,-7.4459367,-7.51859,-7.587458,-7.6525383,-7.7138286,-7.767507,-7.81739,-7.863475,-7.901941,-7.940423,-7.978919,-8.013609,-8.040673,-8.063925,-8.079549,-8.087538,-8.099351,-8.103528,-8.100069,-8.100428,-8.093147,-8.078227,-8.055664,-8.02546,-7.9914303,-7.9535747,-7.9042554,-7.839652,-7.7674007,-7.687502,-7.603773,-7.5162144,-7.4095488,-7.2952332,-7.1961794,-7.097113,-7.001851,-6.929489,-6.8991203,-6.9336596,-6.9681854
17/05/26 08:00:00,-0.7318452,-0.60189307,-0.36878455,-0.18539165,-0.04790967,0.05510568,0.12746264,0.16533284,0.17634603,0.16049504,0.12541065,0.071087316,-0.0024796948,-0.09529501,-0.20736179,-0.32722718,-0.4587129,-0.60945785,-0.7641889,-0.92672646,-1.1008897,-1.2790421,-1.4688206,-1.6664059,-1.8641608,-2.062084,-2.2639928,-2.469886,-2.675943,-2.8821614,-3.0923579,-3.2988932,-3.494126,-3.68951,-3.8926797,-4.088357,-4.2727203,-4.4495845,-4.630401,-4.8189874,-4.9962444,-5.15835,-5.316757,-5.47528,-5.6377335,-5.7888393,-5.928593,-6.068447,-6.2007613,-6.325531,-6.4465704,-6.563877,-6.6774464,-6.7834563,-6.8857226,-6.984241,-7.079009,-7.170022,-7.249641,-7.3293166,-7.409048,-7.4811945,-7.5495706,-7.602718,-7.65209,-7.7091403,-7.758591,-7.80426,-7.8423233,-7.8765993,-7.9109035,-7.933779,-7.9528594,-7.9719625,-7.983449,-7.9873176,-7.991202,-7.995102,-7.9913793,-7.9800305,-7.9686937,-7.9535465,-7.93459,-7.9118214,-7.8814225,-7.8510275,-7.8244557,-7.805525,-7.7942348,-7.790584,-7.7945733,-7.825295,-7.8827505,-7.9669385,-8.093136,-8.268979,-8.505927,-8.811619,-9.19751,-9.411564
17/05/26 08:15:00,-2.3185287,-2.1282082,-1.7744305,-1.4627053,-1.2006706,-0.9959649,-0.8333155,-0.70508766,-0.61128485,-0.55191076,-0.52696955,-0.5326462,-0.5574883,-0.597682,-0.65705055,-0.73177904,-0.8218713,-0.93114936,-1.0557984,-1.192003,-1.3359469,-1.4914519,-1.6585205,-1.8218799,-1.9929883,-2.1756663,-2.354641,-2.5375497,-2.7243943,-2.9113567,-3.0984373,-3.2856357,-3.4729524,-3.6603868,-3.8441198,-4.0279694,-4.2081165,-4.388378,-4.5649357,-4.730148,-4.89929,-5.0685415,-5.2302628,-5.3806324,-5.527287,-5.674042,-5.817077,-5.9563913,-6.088162,-6.216205,-6.3405194,-6.457283,-6.570312,-6.675786,-6.773701,-6.871693,-6.9659414,-7.056442,-7.139374,-7.218554,-7.297799,-7.369467,-7.433557,-7.493885,-7.554268,-7.6108837,-7.659912,-7.7013507,-7.7428346,-7.7767243,-7.803017,-7.8293495,-7.8519,-7.8706675,-7.889469,-7.9044833,-7.91189,-7.9155064,-7.9191504,-7.922819,-7.9188747,-7.911134,-7.9034142,-7.895715,-7.895673,-7.9032865,-7.9147353,-7.9223833,-7.926227,-7.941542,-7.964509,-7.9760337,-7.9837527,-7.987665,-7.9763136,-7.938243,-7.8505363,-7.69792,-7.453659,-7.3048735
17/05/26 08:30:00,-1.7642643,-1.7456008,-1.6893232,-1.6102551,-1.5160307,-1.4142842,-1.3202871,-1.2416732,-1.1708013,-1.1153069,-1.0790056,-1.0580766,-1.0563369,-1.0699663,-1.0989636,-1.1471468,-1.210696,-1.2896117,-1.3877116,-1.4935403,-1.6032789,-1.7245656,-1.8574001,-2.0017834,-2.1500783,-2.3022852,-2.4622235,-2.6222563,-2.7900214,-2.9655194,-3.1411128,-3.309164,-3.4811306,-3.6570117,-3.82917,-4.0014243,-4.1737742,-4.342401,-4.5073037,-4.672301,-4.8335733,-4.983483,-5.133484,-5.291214,-5.445217,-5.587852,-5.7229376,-5.854292,-5.978094,-6.105799,-6.229768,-6.3461804,-6.462673,-6.5677876,-6.66916,-6.7706065,-6.864489,-6.9508057,-7.0371914,-7.119827,-7.1872525,-7.2585616,-7.333752,-7.3975472,-7.4537635,-7.5023994,-7.5510917,-7.603655,-7.644815,-7.686025,-7.723465,-7.745677,-7.771753,-7.797873,-7.8240347,-7.8426003,-7.857387,-7.87603,-7.89471,-7.909607,-7.9207187,-7.9356833,-7.950679,-7.9618874,-7.976945,-7.995849,-8.0186,-8.056654,-8.094735,-8.132842,-8.182431,-8.243502,-8.323689,-8.430634,-8.564335,-8.7400675,-8.984561,-9.324553,-9.786773,-10.050452
17/05/26 08:45:00,-2.89813,-2.755694,-2.4940996,-2.2748556,-2.094121,-1.9480575,-1.8251911,-1.7255065,-1.6489887,-1.5879867,-1.5386697,-1.5048455,-1.4903218,-1.4912704,-1.5076823,-1.5395494,-1.5868641,-1.641982,-1.7087157,-1.7908777,-1.8808253,-1.9823725,-2.0955148,-2.2087915,-2.3336558,-2.473922,-2.6143126,-2.7548246,-2.8992736,-3.0476575,-3.1961548,-3.3524017,-3.516395,-3.6766775,-3.8332462,-3.9937382,-4.1581507,-4.318846,-4.475821,-4.629075,-4.774788,-4.928233,-5.081772,-5.2163086,-5.3547544,-5.4971085,-5.6280937,-5.7591653,-5.8903217,-6.013924,-6.1337905,-6.2461,-6.3584886,-6.467137,-6.5682235,-6.665567,-6.762983,-6.856653,-6.9389377,-7.0212917,-7.0998945,-7.170926,-7.242023,-7.309364,-7.3653107,-7.4174995,-7.4697475,-7.5182343,-7.5629587,-7.6039195,-7.648752,-7.6898193,-7.723299,-7.7568293,-7.7827706,-7.8125772,-7.846249,-7.8761473,-7.9022713,-7.9322567,-7.966102,-7.9961696,-8.033915,-8.079337,-8.124798,-8.174115,-8.231107,-8.29959,-8.379566,-8.471033,-8.581631,-8.703717,-8.841114,-9.001457,-9.180929,-9.375709,-9.570521,-9.750093,-9.9106045,-9.98714
17/05/26 09:00:00,-3.6567357,-3.5235574,-3.2650394,-3.0255527,-2.805121,-2.607585,-2.4444182,-2.3079982,-2.1945214,-2.1039987,-2.0288038,-1.9727644,-1.9397076,-1.9181831,-1.9081979,-1.9173938,-1.9381375,-1.9742519,-2.025739,-2.088783,-2.1595669,-2.2419112,-2.331998,-2.4374666,-2.5468595,-2.6487224,-2.7697866,-2.898595,-3.023692,-3.1527145,-3.2932992,-3.441627,-3.5900593,-3.730958,-3.8719604,-4.013065,-4.1580896,-4.307034,-4.4522586,-4.597582,-4.743001,-4.8846984,-5.0150337,-5.1454625,-5.283621,-5.421871,-5.5525727,-5.683363,-5.810422,-5.929929,-6.0495205,-6.165376,-6.273676,-6.374419,-6.475241,-6.5799603,-6.6732993,-6.7590756,-6.848745,-6.930849,-7.005386,-7.0799932,-7.150851,-7.217956,-7.2813087,-7.3485446,-7.4082065,-7.452655,-7.504802,-7.557009,-7.6016364,-7.6463213,-7.691062,-7.7320395,-7.77689,-7.8217926,-7.862928,-7.9079347,-7.949171,-7.9866376,-8.027972,-8.07699,-8.126056,-8.175166,-8.228141,-8.277341,-8.334221,-8.398782,-8.463385,-8.5280285,-8.581258,-8.630708,-8.668741,-8.687719,-8.691461,-8.657052,-8.580671,-8.4585,-8.267626,-8.153166
17/05/26 09:15:00,-4.326435,-4.1808367,-3.901542,-3.6530447,-3.43532,-3.236891,-3.0577407,-2.8978534,-2.757217,-2.6358206,-2.533655,-2.4545307,-2.390804,-2.34247,-2.3133426,-2.3034177,-2.3088737,-2.3258898,-2.3582819,-2.3984115,-2.4462779,-2.509517,-2.5843093,-2.6630173,-2.7456398,-2.8398147,-2.9379036,-3.0360882,-3.149643,-3.2747488,-3.3923116,-3.513788,-3.642996,-3.776117,-3.9131505,-4.050277,-4.183678,-4.3171725,-4.4545774,-4.588256,-4.7220254,-4.852067,-4.9821987,-5.1200585,-5.254187,-5.3807664,-5.511252,-5.6341863,-5.7457495,-5.861217,-5.9729486,-6.0809445,-6.1890225,-6.293363,-6.3977823,-6.494643,-6.5839443,-6.677141,-6.7627754,-6.8446655,-6.9304485,-7.008665,-7.079316,-7.1500373,-7.2208266,-7.284047,-7.3435154,-7.4030495,-7.462648,-7.5223103,-7.582035,-7.6341844,-7.6787558,-7.723387,-7.768077,-7.8166428,-7.8652663,-7.9101257,-7.9588594,-8.007647,-8.045032,-8.082469,-8.1314125,-8.1804085,-8.221817,-8.263274,-8.30478,-8.342515,-8.368841,-8.395212,-8.42545,-8.440455,-8.444052,-8.440052,-8.439916,-8.443641,-8.447408,-8.462673,-8.504712,-8.535346
